participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.BaillonQ1,player.BaillonQ2,player.BaillonQ3,player.BaillonQ4,player.BaillonQ5,player.CQ2,player.review_weather,player.review_instructions,player.window_width,player.window_height,player.browser,player.baillon_equivalent,player.pivotal_lottery,player.payment_mechanism,player.random_draw,player.event_decision,player.success,player.is_relevant,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
101,ifssq63k,,1,63,63,terminate,Results,2021-01-11 11:11:51.875250+00:00,1,,,10.00,101,,,,,,8,1,3,16,9,Chrome Test,47,36,Wette,23,E1,0,0,0.00,1,2,izulz3y4,,,,,0
102,h1m9wo2o,,1,63,63,terminate,Results,2021-01-11 11:11:51.902828+00:00,1,,,0.00,102,,,,,,8,2,4,16,9,Chrome Test,97,31,Wette,13,E23,1,0,0.00,1,2,izulz3y4,,,,,0
103,jq9cdbbe,,1,63,63,terminate,Results,2021-01-11 11:11:51.930789+00:00,1,,,0.00,103,,,,,,8,2,3,16,9,Chrome Test,96,45,Wette,54,E23,0,1,0.00,1,2,izulz3y4,,,,,0
104,jh7e24xu,,1,63,63,terminate,Results,2021-01-11 11:11:51.958696+00:00,1,,,0.00,104,,,,,,8,2,3,16,9,Chrome Test,29,59,Lotterie,47,E23,1,0,0.00,1,2,izulz3y4,,,,,0
105,zqrkzfkt,,1,63,63,terminate,Results,2021-01-11 11:11:51.986912+00:00,1,,,0.00,105,,,,,,8,2,2,16,9,Chrome Test,3,72,Lotterie,45,E13,1,0,0.00,1,2,izulz3y4,,,,,0
106,jzrufmjz,,1,63,63,terminate,Results,2021-01-11 11:11:52.011348+00:00,1,,,10.00,106,,,,,,8,1,2,16,9,Chrome Test,96,41,Wette,97,E23,0,0,0.00,1,2,izulz3y4,,,,,0
107,c0d0iipk,,1,63,63,terminate,Results,2021-01-11 11:11:52.040735+00:00,1,,,10.00,107,,,,,,8,1,2,16,9,Chrome Test,35,97,Lotterie,54,E2,1,0,0.00,1,2,izulz3y4,,,,,0
108,8lb1ddo5,,1,63,63,terminate,Results,2021-01-11 11:11:52.069147+00:00,1,,,10.00,108,,,,,,8,2,4,16,9,Chrome Test,54,6,Wette,51,E2,0,0,0.00,1,2,izulz3y4,,,,,0
109,wdb3gibc,,1,63,63,terminate,Results,2021-01-11 11:11:52.095448+00:00,1,,,0.00,109,,,,,,8,2,4,16,9,Chrome Test,24,34,Lotterie,22,E23,1,0,0.00,1,2,izulz3y4,,,,,0
110,nvb2lhdl,,1,63,63,terminate,Results,2021-01-11 11:11:52.122977+00:00,1,,,0.00,110,,,,,,8,1,2,16,9,Chrome Test,5,22,Lotterie,82,E2,0,0,0.00,1,2,izulz3y4,,,,,0
111,majk2yor,,1,63,63,terminate,Results,2021-01-11 11:11:52.152473+00:00,1,,,10.00,111,,,,,,8,2,3,16,9,Chrome Test,16,100,Lotterie,70,E12,1,0,0.00,1,2,izulz3y4,,,,,0
112,4jhsy4rn,,1,63,63,terminate,Results,2021-01-11 11:11:52.177879+00:00,1,,,10.00,112,,,,,,8,2,2,16,9,Chrome Test,75,46,Wette,57,E12,1,0,0.00,1,2,izulz3y4,,,,,0
113,gmg22ahj,,1,63,63,terminate,Results,2021-01-11 11:11:52.204809+00:00,1,,,0.00,113,,,,,,8,1,3,16,9,Chrome Test,22,4,Wette,22,E3,0,0,0.00,1,2,izulz3y4,,,,,0
114,vg5chc0w,,1,63,63,terminate,Results,2021-01-11 11:11:52.229177+00:00,1,,,10.00,114,,,,,,8,1,3,16,9,Chrome Test,43,95,Lotterie,57,E23,1,0,0.00,1,2,izulz3y4,,,,,0
115,j30aj6gh,,1,63,63,terminate,Results,2021-01-11 11:11:52.256572+00:00,1,,,10.00,115,,,,,,8,2,2,16,9,Chrome Test,95,56,Wette,53,E13,0,0,0.00,1,2,izulz3y4,,,,,0
116,7kexp3ps,,1,63,63,terminate,Results,2021-01-11 11:11:52.285791+00:00,1,,,10.00,116,,,,,,8,2,3,16,9,Chrome Test,76,1,Wette,17,E2,1,0,0.00,1,2,izulz3y4,,,,,0
117,222jrlrg,,1,63,63,terminate,Results,2021-01-11 11:11:52.310329+00:00,1,,,0.00,117,,,,,,8,2,4,16,9,Chrome Test,4,91,Lotterie,90,E13,1,0,0.00,1,2,izulz3y4,,,,,0
118,w4mdxdru,,1,63,63,terminate,Results,2021-01-11 11:11:52.336934+00:00,1,,,0.00,118,,,,,,8,1,3,16,9,Chrome Test,65,81,Lotterie,85,E13,0,0,0.00,1,2,izulz3y4,,,,,0
119,pwcopda7,,1,63,63,terminate,Results,2021-01-11 11:11:52.362784+00:00,1,,,10.00,119,,,,,,8,1,4,16,9,Chrome Test,99,66,Wette,31,E3,0,0,0.00,1,2,izulz3y4,,,,,0
120,oiwi1zow,,1,63,63,terminate,Results,2021-01-11 11:11:52.391107+00:00,1,,,10.00,120,,,,,,8,2,2,16,9,Chrome Test,11,22,Lotterie,84,E2,0,0,0.00,1,2,izulz3y4,,,,,0
121,0rky1jca,,1,63,63,terminate,Results,2021-01-11 11:11:52.510630+00:00,1,,,0.00,121,,,,,,8,1,1,16,9,Chrome Test,78,37,Wette,3,E12,1,0,0.00,1,2,izulz3y4,,,,,0
122,5sz6ccam,,1,63,63,terminate,Results,2021-01-11 11:11:52.541036+00:00,1,,,0.00,122,,,,,,8,2,3,16,9,Chrome Test,30,73,Lotterie,82,E2,0,0,0.00,1,2,izulz3y4,,,,,0
123,sj62j7st,,1,63,63,terminate,Results,2021-01-11 11:11:52.570696+00:00,1,,,10.00,123,,,,,,8,1,3,16,9,Chrome Test,75,77,Lotterie,93,E3,0,0,0.00,1,2,izulz3y4,,,,,0
124,hms52rhd,,1,63,63,terminate,Results,2021-01-11 11:11:52.603333+00:00,1,,,0.00,124,,,,,,8,1,4,16,9,Chrome Test,20,35,Lotterie,58,E1,0,0,0.00,1,2,izulz3y4,,,,,0
125,k4lohuy6,,1,63,63,terminate,Results,2021-01-11 11:11:52.632776+00:00,1,,,10.00,125,,,,,,8,2,3,16,9,Chrome Test,83,1,Wette,37,E12,1,0,0.00,1,2,izulz3y4,,,,,0
126,uzm97o7y,,1,63,63,terminate,Results,2021-01-11 11:11:52.658898+00:00,1,,,10.00,126,,,,,,8,2,3,16,9,Chrome Test,19,4,Wette,66,E2,0,0,0.00,1,2,izulz3y4,,,,,0
127,s8rajk7d,,1,63,63,terminate,Results,2021-01-11 11:11:52.687322+00:00,1,,,10.00,127,,,,,,8,1,4,16,9,Chrome Test,17,45,Lotterie,77,E3,0,0,0.00,1,2,izulz3y4,,,,,0
128,5bcqdeck,,1,63,63,terminate,Results,2021-01-11 11:11:52.716694+00:00,1,,,10.00,128,,,,,,8,1,3,16,9,Chrome Test,39,67,Lotterie,50,E2,1,0,0.00,1,2,izulz3y4,,,,,0
129,y2nbh6br,,1,63,63,terminate,Results,2021-01-11 11:11:52.749697+00:00,1,,,0.00,129,,,,,,8,1,3,16,9,Chrome Test,21,29,Lotterie,6,E2,1,0,0.00,1,2,izulz3y4,,,,,0
130,nimt6vqh,,1,63,63,terminate,Results,2021-01-11 11:11:52.777761+00:00,1,,,10.00,130,,,,,,8,2,2,16,9,Chrome Test,44,81,Lotterie,44,E1,1,1,10.00,1,2,izulz3y4,,,,,0
131,asi3pp4y,,1,63,63,terminate,Results,2021-01-11 11:11:52.815705+00:00,1,,,0.00,131,,,,,,8,1,2,16,9,Chrome Test,60,56,Wette,20,E1,1,0,0.00,1,2,izulz3y4,,,,,0
132,xy43zyvg,,1,63,63,terminate,Results,2021-01-11 11:11:52.853233+00:00,1,,,10.00,132,,,,,,8,1,3,16,9,Chrome Test,19,91,Lotterie,17,E3,1,1,10.00,1,2,izulz3y4,,,,,0
133,rsz1o84b,,1,63,63,terminate,Results,2021-01-11 11:11:52.892953+00:00,1,,,10.00,133,,,,,,8,2,2,16,9,Chrome Test,80,69,Wette,37,E23,1,1,10.00,1,2,izulz3y4,,,,,0
134,yj07whxk,,1,63,63,terminate,Results,2021-01-11 11:11:52.925283+00:00,1,,,0.00,134,,,,,,8,2,3,16,9,Chrome Test,76,54,Wette,91,E23,0,0,0.00,1,2,izulz3y4,,,,,0
135,dkem7mgn,,1,63,63,terminate,Results,2021-01-11 11:11:52.957569+00:00,1,,,10.00,135,,,,,,8,1,2,16,9,Chrome Test,77,54,Wette,22,E3,0,0,0.00,1,2,izulz3y4,,,,,0
136,uc9h6a0c,,1,63,63,terminate,Results,2021-01-11 11:11:52.990984+00:00,1,,,0.00,136,,,,,,8,1,1,16,9,Chrome Test,98,5,Wette,84,E1,1,0,0.00,1,2,izulz3y4,,,,,0
137,50ncn8su,,1,63,63,terminate,Results,2021-01-11 11:11:53.020408+00:00,1,,,10.00,137,,,,,,8,2,3,16,9,Chrome Test,57,6,Wette,76,E12,1,0,0.00,1,2,izulz3y4,,,,,0
138,0e2qk77m,,1,63,63,terminate,Results,2021-01-11 11:11:53.050274+00:00,1,,,10.00,138,,,,,,8,2,1,16,9,Chrome Test,67,94,Lotterie,98,E1,0,0,0.00,1,2,izulz3y4,,,,,0
139,2vy8oklr,,1,63,63,terminate,Results,2021-01-11 11:11:53.076646+00:00,1,,,0.00,139,,,,,,8,2,4,16,9,Chrome Test,4,63,Lotterie,100,E12,0,0,0.00,1,2,izulz3y4,,,,,0
140,1oygx29b,,1,63,63,terminate,Results,2021-01-11 11:11:53.104110+00:00,1,,,0.00,140,,,,,,8,2,1,16,9,Chrome Test,26,11,Wette,24,E23,1,0,0.00,1,2,izulz3y4,,,,,0
141,l3w19lcu,,1,63,63,terminate,Results,2021-01-11 11:11:53.128859+00:00,1,,,0.00,141,,,,,,8,2,4,16,9,Chrome Test,19,57,Lotterie,24,E13,1,0,0.00,1,2,izulz3y4,,,,,0
142,e6wekypg,,1,63,63,terminate,Results,2021-01-11 11:11:53.156906+00:00,1,,,10.00,142,,,,,,8,1,1,16,9,Chrome Test,83,80,Wette,32,E12,1,0,0.00,1,2,izulz3y4,,,,,0
143,nam6dgqt,,1,63,63,terminate,Results,2021-01-11 11:11:53.184883+00:00,1,,,10.00,143,,,,,,8,2,4,16,9,Chrome Test,72,95,Lotterie,99,E13,0,0,0.00,1,2,izulz3y4,,,,,0
144,42p35k8k,,1,63,63,terminate,Results,2021-01-11 11:11:53.208925+00:00,1,,,0.00,144,,,,,,8,2,2,16,9,Chrome Test,22,48,Lotterie,69,E23,0,0,0.00,1,2,izulz3y4,,,,,0
145,d2i6fq8l,,1,63,63,terminate,Results,2021-01-11 11:11:53.235680+00:00,1,,,10.00,145,,,,,,8,2,1,16,9,Chrome Test,51,91,Lotterie,82,E3,1,0,0.00,1,2,izulz3y4,,,,,0
146,x0yu5scu,,1,63,63,terminate,Results,2021-01-11 11:11:53.260626+00:00,1,,,10.00,146,,,,,,8,2,2,16,9,Chrome Test,48,66,Lotterie,40,E1,1,0,0.00,1,2,izulz3y4,,,,,0
147,3z5tg349,,1,63,63,terminate,Results,2021-01-11 11:11:53.293378+00:00,1,,,10.00,147,,,,,,8,2,1,16,9,Chrome Test,99,99,Lotterie,52,E12,1,0,0.00,1,2,izulz3y4,,,,,0
148,b7w6id0c,,1,63,63,terminate,Results,2021-01-11 11:11:53.320820+00:00,1,,,10.00,148,,,,,,8,2,2,16,9,Chrome Test,95,12,Wette,63,E2,1,0,0.00,1,2,izulz3y4,,,,,0
149,qb12lk1u,,1,63,63,terminate,Results,2021-01-11 11:11:53.346155+00:00,1,,,0.00,149,,,,,,8,1,1,16,9,Chrome Test,47,53,Lotterie,46,E3,1,0,0.00,1,2,izulz3y4,,,,,0
150,mejc0n4w,,1,63,63,terminate,Results,2021-01-11 11:11:53.373150+00:00,1,,,0.00,150,,,,,,8,1,1,16,9,Chrome Test,17,99,Lotterie,34,E12,1,0,0.00,1,2,izulz3y4,,,,,0
151,86i31vh0,,1,63,63,terminate,Results,2021-01-11 11:11:53.403401+00:00,1,,,0.00,151,,,,,,8,1,2,16,9,Chrome Test,99,29,Wette,78,E2,1,0,0.00,1,2,izulz3y4,,,,,0
152,q3y7jdbn,,1,63,63,terminate,Results,2021-01-11 11:11:53.427501+00:00,1,,,10.00,152,,,,,,8,2,1,16,9,Chrome Test,69,98,Lotterie,14,E23,1,0,0.00,1,2,izulz3y4,,,,,0
153,rmpypj4v,,1,63,63,terminate,Results,2021-01-11 11:11:53.454116+00:00,1,,,0.00,153,,,,,,8,2,4,16,9,Chrome Test,22,38,Lotterie,85,E12,0,0,0.00,1,2,izulz3y4,,,,,0
154,1hmcfb2t,,1,63,63,terminate,Results,2021-01-11 11:11:53.480596+00:00,1,,,10.00,154,,,,,,8,1,1,16,9,Chrome Test,66,57,Wette,75,E12,1,0,0.00,1,2,izulz3y4,,,,,0
155,doquv669,,1,63,63,terminate,Results,2021-01-11 11:11:53.506641+00:00,1,,,10.00,155,,,,,,8,1,4,16,9,Chrome Test,8,76,Lotterie,5,E23,1,0,0.00,1,2,izulz3y4,,,,,0
156,qyqofjbs,,1,63,63,terminate,Results,2021-01-11 11:11:53.542512+00:00,1,,,0.00,156,,,,,,8,1,2,16,9,Chrome Test,93,74,Wette,85,E1,1,0,0.00,1,2,izulz3y4,,,,,0
157,ixo1fucr,,1,63,63,terminate,Results,2021-01-11 11:11:53.583669+00:00,1,,,10.00,157,,,,,,8,1,1,16,9,Chrome Test,31,63,Lotterie,23,E1,1,0,0.00,1,2,izulz3y4,,,,,0
158,czynd1kz,,1,63,63,terminate,Results,2021-01-11 11:11:53.616740+00:00,1,,,0.00,158,,,,,,8,2,1,16,9,Chrome Test,8,36,Lotterie,81,E13,0,0,0.00,1,2,izulz3y4,,,,,0
159,fl7memcv,,1,63,63,terminate,Results,2021-01-11 11:11:53.643995+00:00,1,,,0.00,159,,,,,,8,1,1,16,9,Chrome Test,72,25,Wette,0,E2,1,0,0.00,1,2,izulz3y4,,,,,0
160,ilj0dlgw,,1,63,63,terminate,Results,2021-01-11 11:11:53.673892+00:00,1,,,0.00,160,,,,,,8,2,1,16,9,Chrome Test,18,60,Lotterie,56,E23,1,0,0.00,1,2,izulz3y4,,,,,0
161,fggr4guu,,1,63,63,terminate,Results,2021-01-11 11:11:53.703729+00:00,1,,,10.00,161,,,,,,8,1,1,16,9,Chrome Test,78,70,Wette,95,E1,1,0,0.00,1,2,izulz3y4,,,,,0
162,em2zd2bp,,1,63,63,terminate,Results,2021-01-11 11:11:53.735821+00:00,1,,,10.00,162,,,,,,8,1,4,16,9,Chrome Test,29,49,Lotterie,47,E3,1,1,10.00,1,2,izulz3y4,,,,,0
163,v4u0i3rd,,1,63,63,terminate,Results,2021-01-11 11:11:53.769166+00:00,1,,,10.00,163,,,,,,8,2,2,16,9,Chrome Test,27,35,Lotterie,41,E12,0,0,0.00,1,2,izulz3y4,,,,,0
164,7nbmv1i8,,1,63,63,terminate,Results,2021-01-11 11:11:53.803140+00:00,1,,,0.00,164,,,,,,8,1,3,16,9,Chrome Test,67,89,Lotterie,47,E23,1,0,0.00,1,2,izulz3y4,,,,,0
165,g9poy52j,,1,63,63,terminate,Results,2021-01-11 11:11:53.836566+00:00,1,,,0.00,165,,,,,,8,2,2,16,9,Chrome Test,11,99,Lotterie,3,E23,1,0,0.00,1,2,izulz3y4,,,,,0
166,ad1ixx32,,1,63,63,terminate,Results,2021-01-11 11:11:53.872108+00:00,1,,,10.00,166,,,,,,8,2,1,16,9,Chrome Test,91,71,Wette,93,E1,0,0,0.00,1,2,izulz3y4,,,,,0
167,t2tjz1px,,1,63,63,terminate,Results,2021-01-11 11:11:53.906615+00:00,1,,,0.00,167,,,,,,8,2,3,16,9,Chrome Test,79,70,Wette,63,E23,0,1,0.00,1,2,izulz3y4,,,,,0
168,pf8fxjym,,1,63,63,terminate,Results,2021-01-11 11:11:53.941964+00:00,1,,,10.00,168,,,,,,8,2,4,16,9,Chrome Test,97,100,Lotterie,23,E1,1,0,0.00,1,2,izulz3y4,,,,,0
169,lyb4n0gn,,1,63,63,terminate,Results,2021-01-11 11:11:54.072963+00:00,1,,,0.00,169,,,,,,8,1,4,16,9,Chrome Test,38,8,Wette,4,E2,0,0,0.00,1,2,izulz3y4,,,,,0
170,ggadopek,,1,63,63,terminate,Results,2021-01-11 11:11:54.103993+00:00,1,,,10.00,170,,,,,,8,1,1,16,9,Chrome Test,29,23,Wette,79,E3,0,0,0.00,1,2,izulz3y4,,,,,0
171,0ypwygxm,,1,63,63,terminate,Results,2021-01-11 11:11:54.134831+00:00,1,,,10.00,171,,,,,,8,1,3,16,9,Chrome Test,1,23,Lotterie,16,E2,1,0,0.00,1,2,izulz3y4,,,,,0
172,jwc8fbnz,,1,63,63,terminate,Results,2021-01-11 11:11:54.167855+00:00,1,,,10.00,172,,,,,,8,1,4,16,9,Chrome Test,40,16,Wette,78,E1,0,0,0.00,1,2,izulz3y4,,,,,0
173,c8seksxz,,1,63,63,terminate,Results,2021-01-11 11:11:54.203584+00:00,1,,,0.00,173,,,,,,8,1,2,16,9,Chrome Test,33,18,Wette,78,E2,0,0,0.00,1,2,izulz3y4,,,,,0
174,wq9qn73g,,1,63,63,terminate,Results,2021-01-11 11:11:54.236100+00:00,1,,,10.00,174,,,,,,8,2,1,16,9,Chrome Test,73,65,Wette,99,E13,1,0,0.00,1,2,izulz3y4,,,,,0
175,yfkokbj5,,1,63,63,terminate,Results,2021-01-11 11:11:54.273281+00:00,1,,,10.00,175,,,,,,8,1,3,16,9,Chrome Test,42,95,Lotterie,61,E13,1,0,0.00,1,2,izulz3y4,,,,,0
176,sjqrkn6d,,1,63,63,terminate,Results,2021-01-11 11:11:54.307756+00:00,1,,,10.00,176,,,,,,8,1,4,16,9,Chrome Test,82,9,Wette,52,E13,0,0,0.00,1,2,izulz3y4,,,,,0
177,aprtxzy2,,1,63,63,terminate,Results,2021-01-11 11:11:54.343900+00:00,1,,,10.00,177,,,,,,8,1,1,16,9,Chrome Test,59,2,Wette,91,E2,0,0,0.00,1,2,izulz3y4,,,,,0
178,n7vphm47,,1,63,63,terminate,Results,2021-01-11 11:11:54.388385+00:00,1,,,10.00,178,,,,,,8,1,2,16,9,Chrome Test,68,15,Wette,10,E13,0,0,0.00,1,2,izulz3y4,,,,,0
179,lsxx423s,,1,63,63,terminate,Results,2021-01-11 11:11:54.421042+00:00,1,,,0.00,179,,,,,,8,1,3,16,9,Chrome Test,31,49,Lotterie,27,E12,1,0,0.00,1,2,izulz3y4,,,,,0
180,y201w99q,,1,63,63,terminate,Results,2021-01-11 11:11:54.456488+00:00,1,,,0.00,180,,,,,,8,2,2,16,9,Chrome Test,28,53,Lotterie,78,E3,0,0,0.00,1,2,izulz3y4,,,,,0
181,x1v8krez,,1,63,63,terminate,Results,2021-01-11 11:11:54.489597+00:00,1,,,10.00,181,,,,,,8,2,2,16,9,Chrome Test,77,38,Wette,61,E12,1,0,0.00,1,2,izulz3y4,,,,,0
182,lk1sfjj0,,1,63,63,terminate,Results,2021-01-11 11:11:54.521707+00:00,1,,,0.00,182,,,,,,8,1,4,16,9,Chrome Test,98,23,Wette,45,E3,0,0,0.00,1,2,izulz3y4,,,,,0
183,8ju4dona,,1,63,63,terminate,Results,2021-01-11 11:11:54.554486+00:00,1,,,10.00,183,,,,,,8,1,3,16,9,Chrome Test,25,55,Lotterie,29,E12,1,0,0.00,1,2,izulz3y4,,,,,0
184,ebbanzve,,1,63,63,terminate,Results,2021-01-11 11:11:54.591057+00:00,1,,,10.00,184,,,,,,8,1,4,16,9,Chrome Test,20,66,Lotterie,37,E3,1,0,0.00,1,2,izulz3y4,,,,,0
185,s7fs0spo,,1,63,63,terminate,Results,2021-01-11 11:11:54.621044+00:00,1,,,10.00,185,,,,,,8,1,4,16,9,Chrome Test,17,25,Lotterie,65,E3,0,0,0.00,1,2,izulz3y4,,,,,0
186,r5sxartc,,1,63,63,terminate,Results,2021-01-11 11:11:54.653672+00:00,1,,,0.00,186,,,,,,8,2,2,16,9,Chrome Test,64,70,Lotterie,11,E23,1,0,0.00,1,2,izulz3y4,,,,,0
187,76hm2e3s,,1,63,63,terminate,Results,2021-01-11 11:11:54.683327+00:00,1,,,0.00,187,,,,,,8,2,3,16,9,Chrome Test,13,92,Lotterie,20,E12,1,0,0.00,1,2,izulz3y4,,,,,0
188,8d95ayju,,1,63,63,terminate,Results,2021-01-11 11:11:54.710337+00:00,1,,,10.00,188,,,,,,8,1,2,16,9,Chrome Test,26,87,Lotterie,5,E1,1,0,0.00,1,2,izulz3y4,,,,,0
189,vvuovnmi,,1,63,63,terminate,Results,2021-01-11 11:11:54.738822+00:00,1,,,10.00,189,,,,,,8,2,4,16,9,Chrome Test,54,99,Lotterie,83,E1,1,0,0.00,1,2,izulz3y4,,,,,0
190,47ewrtbh,,1,63,63,terminate,Results,2021-01-11 11:11:54.769755+00:00,1,,,0.00,190,,,,,,8,1,3,16,9,Chrome Test,70,64,Wette,93,E1,1,0,0.00,1,2,izulz3y4,,,,,0
191,db6so7pg,,1,63,63,terminate,Results,2021-01-11 11:11:54.799540+00:00,1,,,0.00,191,,,,,,8,1,1,16,9,Chrome Test,1,55,Lotterie,72,E2,0,0,0.00,1,2,izulz3y4,,,,,0
192,ueqcdxx4,,1,63,63,terminate,Results,2021-01-11 11:11:54.827781+00:00,1,,,0.00,192,,,,,,8,2,2,16,9,Chrome Test,45,74,Lotterie,52,E2,1,0,0.00,1,2,izulz3y4,,,,,0
193,v5mq8spu,,1,63,63,terminate,Results,2021-01-11 11:11:54.856957+00:00,1,,,10.00,193,,,,,,8,2,1,16,9,Chrome Test,70,34,Wette,69,E23,0,0,0.00,1,2,izulz3y4,,,,,0
194,l0nk1siz,,1,63,63,terminate,Results,2021-01-11 11:11:54.887838+00:00,1,,,10.00,194,,,,,,8,1,1,16,9,Chrome Test,6,23,Lotterie,53,E1,0,0,0.00,1,2,izulz3y4,,,,,0
195,4b0jr92p,,1,63,63,terminate,Results,2021-01-11 11:11:54.917187+00:00,1,,,0.00,195,,,,,,8,2,2,16,9,Chrome Test,81,75,Wette,22,E23,0,0,0.00,1,2,izulz3y4,,,,,0
196,zwa4eyyi,,1,63,63,terminate,Results,2021-01-11 11:11:54.947745+00:00,1,,,0.00,196,,,,,,8,2,4,16,9,Chrome Test,52,71,Lotterie,39,E3,1,0,0.00,1,2,izulz3y4,,,,,0
197,r1pktfev,,1,63,63,terminate,Results,2021-01-11 11:11:54.976578+00:00,1,,,10.00,197,,,,,,8,2,2,16,9,Chrome Test,57,73,Lotterie,15,E23,1,1,10.00,1,2,izulz3y4,,,,,0
198,yc4zjhvh,,1,63,63,terminate,Results,2021-01-11 11:11:55.006093+00:00,1,,,10.00,198,,,,,,8,1,2,16,9,Chrome Test,36,85,Lotterie,43,E13,1,1,10.00,1,2,izulz3y4,,,,,0
199,1cv9sxns,,1,63,63,terminate,Results,2021-01-11 11:11:55.037827+00:00,1,,,10.00,199,,,,,,8,1,2,16,9,Chrome Test,71,9,Wette,1,E2,1,0,0.00,1,2,izulz3y4,,,,,0
200,vebjbgtv,,1,63,63,terminate,Results,2021-01-11 11:11:55.070473+00:00,1,,,10.00,200,,,,,,8,1,4,16,9,Chrome Test,62,66,Lotterie,47,E3,1,0,0.00,1,2,izulz3y4,,,,,0
1,lbhnek4i,,1,63,63,terminate,Results,2021-01-11 11:11:48.461646+00:00,1,,,10.00,1,,,,,,8,1,3,16,9,Chrome Test,76,11,Wette,45,E1,1,0,0.00,1,3,izulz3y4,,,,,0
2,no6dk3na,,1,63,63,terminate,Results,2021-01-11 11:11:48.594871+00:00,1,,,0.00,2,,,,,,8,2,2,16,9,Chrome Test,75,89,Lotterie,19,E2,1,0,0.00,1,3,izulz3y4,,,,,0
3,xf9mpj0t,,1,63,63,terminate,Results,2021-01-11 11:11:48.631303+00:00,1,,,10.00,3,,,,,,8,2,1,16,9,Chrome Test,64,62,Wette,59,E1,1,0,0.00,1,3,izulz3y4,,,,,0
4,0hazv8zl,,1,63,63,terminate,Results,2021-01-11 11:11:48.663917+00:00,1,,,0.00,4,,,,,,8,1,1,16,9,Chrome Test,7,78,Lotterie,51,E3,1,0,0.00,1,3,izulz3y4,,,,,0
5,9e3i2qun,,1,63,63,terminate,Results,2021-01-11 11:11:48.692080+00:00,1,,,0.00,5,,,,,,8,2,1,16,9,Chrome Test,65,37,Wette,25,E13,1,0,0.00,1,3,izulz3y4,,,,,0
6,w3ntmjn1,,1,63,63,terminate,Results,2021-01-11 11:11:48.719258+00:00,1,,,0.00,6,,,,,,8,2,3,16,9,Chrome Test,64,92,Lotterie,35,E12,1,0,0.00,1,3,izulz3y4,,,,,0
7,ovyuuhxq,,1,63,63,terminate,Results,2021-01-11 11:11:48.746181+00:00,1,,,0.00,7,,,,,,8,1,1,16,9,Chrome Test,58,15,Wette,52,E2,1,0,0.00,1,3,izulz3y4,,,,,0
8,gxottea7,,1,63,63,terminate,Results,2021-01-11 11:11:48.776397+00:00,1,,,10.00,8,,,,,,8,1,1,16,9,Chrome Test,99,8,Wette,16,E12,1,1,10.00,1,3,izulz3y4,,,,,0
9,zuymhebg,,1,63,63,terminate,Results,2021-01-11 11:11:48.805514+00:00,1,,,10.00,9,,,,,,8,1,1,16,9,Chrome Test,78,90,Lotterie,79,E23,1,1,10.00,1,3,izulz3y4,,,,,0
10,7yk2xpe8,,1,63,63,terminate,Results,2021-01-11 11:11:48.834340+00:00,1,,,10.00,10,,,,,,8,2,1,16,9,Chrome Test,65,73,Lotterie,18,E2,1,0,0.00,1,3,izulz3y4,,,,,0
11,zw8ewlxu,,1,63,63,terminate,Results,2021-01-11 11:11:48.862884+00:00,1,,,10.00,11,,,,,,8,2,2,16,9,Chrome Test,83,26,Wette,19,E2,0,0,0.00,1,3,izulz3y4,,,,,0
12,3rn6xzeo,,1,63,63,terminate,Results,2021-01-11 11:11:48.893868+00:00,1,,,0.00,12,,,,,,8,2,4,16,9,Chrome Test,70,82,Lotterie,34,E23,1,0,0.00,1,3,izulz3y4,,,,,0
13,e06tej5z,,1,63,63,terminate,Results,2021-01-11 11:11:48.922300+00:00,1,,,10.00,13,,,,,,8,1,4,16,9,Chrome Test,79,87,Lotterie,69,E23,1,0,0.00,1,3,izulz3y4,,,,,0
14,c4whrv9b,,1,63,63,terminate,Results,2021-01-11 11:11:48.949961+00:00,1,,,10.00,14,,,,,,8,1,3,16,9,Chrome Test,56,52,Wette,58,E13,1,0,0.00,1,3,izulz3y4,,,,,0
15,pvoiad0c,,1,63,63,terminate,Results,2021-01-11 11:11:48.977742+00:00,1,,,10.00,15,,,,,,8,2,3,16,9,Chrome Test,4,38,Lotterie,65,E12,0,0,0.00,1,3,izulz3y4,,,,,0
16,zwilwcx6,,1,63,63,terminate,Results,2021-01-11 11:11:49.005540+00:00,1,,,0.00,16,,,,,,8,2,1,16,9,Chrome Test,59,68,Lotterie,60,E2,1,0,0.00,1,3,izulz3y4,,,,,0
17,skvswx5q,,1,63,63,terminate,Results,2021-01-11 11:11:49.033952+00:00,1,,,10.00,17,,,,,,8,2,1,16,9,Chrome Test,27,22,Wette,9,E1,0,0,0.00,1,3,izulz3y4,,,,,0
18,h8xxm0t1,,1,63,63,terminate,Results,2021-01-11 11:11:49.060270+00:00,1,,,10.00,18,,,,,,8,2,1,16,9,Chrome Test,21,23,Lotterie,13,E2,1,0,0.00,1,3,izulz3y4,,,,,0
