participant.label,location,forecast,treated,ASEP,ACEP,AAI,AGII,participant.payoff,participant.id_in_session,participant.code,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.location,session.config.name,session.config.real_world_currency_per_point,session.config.participation_fee,session.config.treatment,Intro.1.id_in_group,Intro.1.role,Intro.1.payoff,Intro.1.wrong_answer_1,Intro.1.wrong_answer_2,Intro.1.CQ_1,Intro.1.CQ_2,Intro.1.group.id_in_subsession,Intro.1.subsession.round_number,Baillon.1.id_in_group,Baillon.1.role,Baillon.1.payoff,Baillon.1.review_weather,Baillon.1.review_instructions,Baillon.1.matching_probability,Baillon.1.event_decision,Baillon.1.payment_mechanism,Baillon.1.pivotal_lottery,Baillon.1.pivotal_draw,Baillon.1.group.id_in_subsession,Baillon.1.subsession.round_number,Baillon.1.subsession.pivotal_round,Baillon.1.subsession.lottery_success,Baillon.2.id_in_group,Baillon.2.role,Baillon.2.payoff,Baillon.2.review_weather,Baillon.2.review_instructions,Baillon.2.matching_probability,Baillon.2.event_decision,Baillon.2.payment_mechanism,Baillon.2.pivotal_lottery,Baillon.2.pivotal_draw,Baillon.2.group.id_in_subsession,Baillon.2.subsession.round_number,Baillon.2.subsession.pivotal_round,Baillon.2.subsession.lottery_success,Baillon.3.id_in_group,Baillon.3.role,Baillon.3.payoff,Baillon.3.review_weather,Baillon.3.review_instructions,Baillon.3.matching_probability,Baillon.3.event_decision,Baillon.3.payment_mechanism,Baillon.3.pivotal_lottery,Baillon.3.pivotal_draw,Baillon.3.group.id_in_subsession,Baillon.3.subsession.round_number,Baillon.3.subsession.pivotal_round,Baillon.3.subsession.lottery_success,Baillon.4.id_in_group,Baillon.4.role,Baillon.4.payoff,Baillon.4.review_weather,Baillon.4.review_instructions,Baillon.4.matching_probability,Baillon.4.event_decision,Baillon.4.payment_mechanism,Baillon.4.pivotal_lottery,Baillon.4.pivotal_draw,Baillon.4.group.id_in_subsession,Baillon.4.subsession.round_number,Baillon.4.subsession.pivotal_round,Baillon.4.subsession.lottery_success,Baillon.5.id_in_group,Baillon.5.role,Baillon.5.payoff,Baillon.5.review_weather,Baillon.5.review_instructions,Baillon.5.matching_probability,Baillon.5.event_decision,Baillon.5.payment_mechanism,Baillon.5.pivotal_lottery,Baillon.5.pivotal_draw,Baillon.5.group.id_in_subsession,Baillon.5.subsession.round_number,Baillon.5.subsession.pivotal_round,Baillon.5.subsession.lottery_success,Baillon.6.id_in_group,Baillon.6.role,Baillon.6.payoff,Baillon.6.review_weather,Baillon.6.review_instructions,Baillon.6.matching_probability,Baillon.6.event_decision,Baillon.6.payment_mechanism,Baillon.6.pivotal_lottery,Baillon.6.pivotal_draw,Baillon.6.group.id_in_subsession,Baillon.6.subsession.round_number,Baillon.6.subsession.pivotal_round,Baillon.6.subsession.lottery_success,Baillon.7.id_in_group,Baillon.7.role,Baillon.7.payoff,Baillon.7.review_weather,Baillon.7.review_instructions,Baillon.7.matching_probability,Baillon.7.event_decision,Baillon.7.payment_mechanism,Baillon.7.pivotal_lottery,Baillon.7.pivotal_draw,Baillon.7.group.id_in_subsession,Baillon.7.subsession.round_number,Baillon.7.subsession.pivotal_round,Baillon.7.subsession.lottery_success,Baillon.8.id_in_group,Baillon.8.role,Baillon.8.payoff,Baillon.8.review_weather,Baillon.8.review_instructions,Baillon.8.matching_probability,Baillon.8.event_decision,Baillon.8.payment_mechanism,Baillon.8.pivotal_lottery,Baillon.8.pivotal_draw,Baillon.8.group.id_in_subsession,Baillon.8.subsession.round_number,Baillon.8.subsession.pivotal_round,Baillon.8.subsession.lottery_success,Baillon.9.id_in_group,Baillon.9.role,Baillon.9.payoff,Baillon.9.review_weather,Baillon.9.review_instructions,Baillon.9.matching_probability,Baillon.9.event_decision,Baillon.9.payment_mechanism,Baillon.9.pivotal_lottery,Baillon.9.pivotal_draw,Baillon.9.group.id_in_subsession,Baillon.9.subsession.round_number,Baillon.9.subsession.pivotal_round,Baillon.9.subsession.lottery_success,Baillon.10.id_in_group,Baillon.10.role,Baillon.10.payoff,Baillon.10.review_weather,Baillon.10.review_instructions,Baillon.10.matching_probability,Baillon.10.event_decision,Baillon.10.payment_mechanism,Baillon.10.pivotal_lottery,Baillon.10.pivotal_draw,Baillon.10.group.id_in_subsession,Baillon.10.subsession.round_number,Baillon.10.subsession.pivotal_round,Baillon.10.subsession.lottery_success,Baillon.11.id_in_group,Baillon.11.role,Baillon.11.payoff,Baillon.11.review_weather,Baillon.11.review_instructions,Baillon.11.matching_probability,Baillon.11.event_decision,Baillon.11.payment_mechanism,Baillon.11.pivotal_lottery,Baillon.11.pivotal_draw,Baillon.11.group.id_in_subsession,Baillon.11.subsession.round_number,Baillon.11.subsession.pivotal_round,Baillon.11.subsession.lottery_success,Baillon.12.id_in_group,Baillon.12.role,Baillon.12.payoff,Baillon.12.review_weather,Baillon.12.review_instructions,Baillon.12.matching_probability,Baillon.12.event_decision,Baillon.12.payment_mechanism,Baillon.12.pivotal_lottery,Baillon.12.pivotal_draw,Baillon.12.group.id_in_subsession,Baillon.12.subsession.round_number,Baillon.12.subsession.pivotal_round,Baillon.12.subsession.lottery_success,Outro.1.id_in_group,Outro.1.role,Outro.1.payoff,Outro.1.Age,Outro.1.Gender,Outro.1.Education,Outro.1.Family,Outro.1.Kids,Outro.1.Income,Outro.1.ZIP,Outro.1.Vac,Outro.1.Comprehension,Outro.1.Usage,Outro.1.Temp,Outro.1.Accuracy,Outro.1.Credibility,Outro.1.CLICCS1,Outro.1.CLICCS2,Outro.1.Risk_General,Outro.1.Risk_Weather,Outro.1.group.id_in_subsession,Outro.1.subsession.round_number
8f8b3fc7afd6ae69dbfa5f890b6e6671,Weiskirchen,best_guess,FALSE,0.5333333333333333,0.7166666666666667,-0.25,0.4499999999999999,12,686,1e64rjvk,0,20,20,Outro,Results,2021-09-05T14:34:26Z,1,NA,NA,t2ciiflg,NA,NA,NA,NA,0,random,Baillon,1,2,random,686,NA,0,0,0,0,0,1,1,686,NA,0,0,0,40,E1,,NA,NA,1,1,1,1,686,NA,0,0,0,70,E12,,NA,NA,1,2,1,1,686,NA,0,0,0,70,E2,,NA,NA,1,3,1,1,686,NA,0,0,0,50,E3,,NA,NA,1,4,1,1,686,NA,0,0,0,70,E23,,NA,NA,1,5,1,1,686,NA,0,0,0,75,E13,,NA,NA,1,6,1,1,686,NA,0,0,0,34,E1,,NA,NA,1,7,1,1,686,NA,0,0,0,70,E12,,NA,NA,1,8,1,1,686,NA,0,0,0,50,E2,,NA,NA,1,9,1,1,686,NA,10,0,0,50,E3,lottery,85,0,1,10,1,1,686,NA,0,0,0,70,E23,,NA,NA,1,11,1,1,686,NA,0,0,0,70,E13,,NA,NA,1,12,1,1,686,NA,0,62,male,7,married,1,3,07548,no interest,rather not,4,19,3,3,nichts spezielles,mir egal,7,3,1,1
8f8b3fc7afd6ae69dbfa5f890b6e6671,Weiskirchen,best_guess,TRUE,0.44666666666666666,0.7,-0.1466666666666666,0.24000000000000005,12,686,1e64rjvk,0,20,20,Outro,Results,2021-09-05T14:34:26Z,1,NA,NA,t2ciiflg,NA,NA,NA,NA,0,random,Baillon,1,2,random,686,NA,0,0,0,0,0,1,1,686,NA,0,0,0,40,E1,,NA,NA,1,1,1,1,686,NA,0,0,0,70,E12,,NA,NA,1,2,1,1,686,NA,0,0,0,70,E2,,NA,NA,1,3,1,1,686,NA,0,0,0,50,E3,,NA,NA,1,4,1,1,686,NA,0,0,0,70,E23,,NA,NA,1,5,1,1,686,NA,0,0,0,75,E13,,NA,NA,1,6,1,1,686,NA,0,0,0,34,E1,,NA,NA,1,7,1,1,686,NA,0,0,0,70,E12,,NA,NA,1,8,1,1,686,NA,0,0,0,50,E2,,NA,NA,1,9,1,1,686,NA,10,0,0,50,E3,lottery,85,0,1,10,1,1,686,NA,0,0,0,70,E23,,NA,NA,1,11,1,1,686,NA,0,0,0,70,E13,,NA,NA,1,12,1,1,686,NA,0,62,male,7,married,1,3,07548,no interest,rather not,4,19,3,3,nichts spezielles,mir egal,7,3,1,1
8fb68702fd11c572e7f7efe03e4fba04,Weiskirchen,both,FALSE,0.1,0.11333333333333334,0.7866666666666667,0.9599999999999999,2,2751,w9fu6ep0,0,20,20,Outro,Results,2021-09-09T13:37:03Z,1,NA,NA,t2ciiflg,NA,NA,NA,NA,0,random,Baillon,1,2,random,2751,NA,0,0,0,0,0,1,1,2751,NA,0,0,0,10,E2,,NA,NA,1,1,1,1,2751,NA,0,0,0,10,E3,,NA,NA,1,2,1,1,2751,NA,0,0,0,10,E1,,NA,NA,1,3,1,1,2751,NA,0,0,0,12,E23,,NA,NA,1,4,1,1,2751,NA,0,0,0,10,E13,,NA,NA,1,5,1,1,2751,NA,0,0,0,12,E12,,NA,NA,1,6,1,1,2751,NA,0,0,0,15,E2,,NA,NA,1,7,1,1,2751,NA,0,0,0,12,E3,,NA,NA,1,8,1,1,2751,NA,0,0,0,10,E1,,NA,NA,1,9,1,1,2751,NA,0,0,0,12,E23,,NA,NA,1,10,1,1,2751,NA,0,0,0,10,E13,lottery,15,74,1,11,1,1,2751,NA,0,0,0,15,E12,,NA,NA,1,12,1,1,2751,NA,0,66,male,4,married,1,3,06484,yes,rather yes,3,26,1,2,Co2 ,Fahrrad fahren ,6,6,1,1
8fb68702fd11c572e7f7efe03e4fba04,Weiskirchen,both,TRUE,0.12333333333333334,0.12333333333333334,0.7533333333333334,1,2,2751,w9fu6ep0,0,20,20,Outro,Results,2021-09-09T13:37:03Z,1,NA,NA,t2ciiflg,NA,NA,NA,NA,0,random,Baillon,1,2,random,2751,NA,0,0,0,0,0,1,1,2751,NA,0,0,0,10,E2,,NA,NA,1,1,1,1,2751,NA,0,0,0,10,E3,,NA,NA,1,2,1,1,2751,NA,0,0,0,10,E1,,NA,NA,1,3,1,1,2751,NA,0,0,0,12,E23,,NA,NA,1,4,1,1,2751,NA,0,0,0,10,E13,,NA,NA,1,5,1,1,2751,NA,0,0,0,12,E12,,NA,NA,1,6,1,1,2751,NA,0,0,0,15,E2,,NA,NA,1,7,1,1,2751,NA,0,0,0,12,E3,,NA,NA,1,8,1,1,2751,NA,0,0,0,10,E1,,NA,NA,1,9,1,1,2751,NA,0,0,0,12,E23,,NA,NA,1,10,1,1,2751,NA,0,0,0,10,E13,lottery,15,74,1,11,1,1,2751,NA,0,0,0,15,E12,,NA,NA,1,12,1,1,2751,NA,0,66,male,4,married,1,3,06484,yes,rather yes,3,26,1,2,Co2 ,Fahrrad fahren ,6,6,1,1
8fb753126e03bc62b7f60f46099d7292,Weiskirchen,best_guess,FALSE,0.67,0.48666666666666664,-0.15666666666666662,1.5500000000000003,2,1098,0x9acm7v,0,20,20,Outro,Results,2021-09-06T16:06:14Z,1,NA,NA,t2ciiflg,NA,NA,NA,NA,0,random,Baillon,1,2,random,1098,NA,0,2,1,0,0,1,1,1098,NA,0,0,0,67,E23,,NA,NA,1,1,1,1,1098,NA,0,0,0,67,E3,,NA,NA,1,2,1,1,1098,NA,0,0,0,34,E1,,NA,NA,1,3,1,1,1098,NA,0,0,0,45,E12,,NA,NA,1,4,1,1,1098,NA,0,0,0,34,E13,,NA,NA,1,5,1,1,1098,NA,0,0,0,100,E2,,NA,NA,1,6,1,1,1098,NA,0,0,0,67,E23,,NA,NA,1,7,1,1,1098,NA,0,0,0,87,E3,,NA,NA,1,8,1,1,1098,NA,0,0,0,76,E1,bet,67,NA,1,9,1,1,1098,NA,0,0,0,87,E12,,NA,NA,1,10,1,1,1098,NA,0,0,0,97,E13,,NA,NA,1,11,1,1,1098,NA,0,0,0,65,E2,,NA,NA,1,12,1,1,1098,NA,0,31,female,6,single,0,5,59399,yes,no,4,18,2,2,der umweltschaden,ich lebe sehr umweltbewusst,9,9,1,1
8fb753126e03bc62b7f60f46099d7292,Weiskirchen,best_guess,TRUE,0.76,0.8366666666666667,-0.5966666666666667,0.77,2,1098,0x9acm7v,0,20,20,Outro,Results,2021-09-06T16:06:14Z,1,NA,NA,t2ciiflg,NA,NA,NA,NA,0,random,Baillon,1,2,random,1098,NA,0,2,1,0,0,1,1,1098,NA,0,0,0,67,E23,,NA,NA,1,1,1,1,1098,NA,0,0,0,67,E3,,NA,NA,1,2,1,1,1098,NA,0,0,0,34,E1,,NA,NA,1,3,1,1,1098,NA,0,0,0,45,E12,,NA,NA,1,4,1,1,1098,NA,0,0,0,34,E13,,NA,NA,1,5,1,1,1098,NA,0,0,0,100,E2,,NA,NA,1,6,1,1,1098,NA,0,0,0,67,E23,,NA,NA,1,7,1,1,1098,NA,0,0,0,87,E3,,NA,NA,1,8,1,1,1098,NA,0,0,0,76,E1,bet,67,NA,1,9,1,1,1098,NA,0,0,0,87,E12,,NA,NA,1,10,1,1,1098,NA,0,0,0,97,E13,,NA,NA,1,11,1,1,1098,NA,0,0,0,65,E2,,NA,NA,1,12,1,1,1098,NA,0,31,female,6,single,0,5,59399,yes,no,4,18,2,2,der umweltschaden,ich lebe sehr umweltbewusst,9,9,1,1
8fbfbfa4928cf5146e7ce6ee5d11432d,Ilomantsi,best_guess,FALSE,0.48333333333333334,0.6,-0.08333333333333331,0.65,12,13,9hwk1si5,0,20,20,Outro,Results,2021-09-14T10:18:13Z,1,NA,NA,vg37et4c,NA,NA,NA,NA,0,Ilomantsi,Baillon,1,2,best_guess,13,NA,0,0,0,0,0,1,1,13,NA,0,0,0,60,E23,,NA,NA,1,1,1,1,13,NA,0,0,0,45,E3,,NA,NA,1,2,1,1,13,NA,0,0,0,60,E13,,NA,NA,1,3,1,1,13,NA,0,0,0,50,E1,,NA,NA,1,4,1,1,13,NA,0,0,0,50,E2,,NA,NA,1,5,1,1,13,NA,0,0,0,60,E12,,NA,NA,1,6,1,1,13,NA,0,0,0,60,E23,,NA,NA,1,7,1,1,13,NA,0,0,0,30,E3,,NA,NA,1,8,1,1,13,NA,10,0,0,60,E13,lottery,62,43,1,9,1,1,13,NA,0,0,0,80,E1,,NA,NA,1,10,1,1,13,NA,0,0,0,40,E2,,NA,NA,1,11,1,1,13,NA,0,0,0,50,E12,,NA,NA,1,12,1,1,13,NA,0,32,female,4,married,0,2,99817,yes,yes,3,20,4,4,Klimaschutz umzusetzen,ich versuche auf Nachhaltigkeit zu achten,4,7,1,1
8fbfbfa4928cf5146e7ce6ee5d11432d,Ilomantsi,best_guess,TRUE,0.5,0.5666666666666667,-0.06666666666666665,0.8,12,13,9hwk1si5,0,20,20,Outro,Results,2021-09-14T10:18:13Z,1,NA,NA,vg37et4c,NA,NA,NA,NA,0,Ilomantsi,Baillon,1,2,best_guess,13,NA,0,0,0,0,0,1,1,13,NA,0,0,0,60,E23,,NA,NA,1,1,1,1,13,NA,0,0,0,45,E3,,NA,NA,1,2,1,1,13,NA,0,0,0,60,E13,,NA,NA,1,3,1,1,13,NA,0,0,0,50,E1,,NA,NA,1,4,1,1,13,NA,0,0,0,50,E2,,NA,NA,1,5,1,1,13,NA,0,0,0,60,E12,,NA,NA,1,6,1,1,13,NA,0,0,0,60,E23,,NA,NA,1,7,1,1,13,NA,0,0,0,30,E3,,NA,NA,1,8,1,1,13,NA,10,0,0,60,E13,lottery,62,43,1,9,1,1,13,NA,0,0,0,80,E1,,NA,NA,1,10,1,1,13,NA,0,0,0,40,E2,,NA,NA,1,11,1,1,13,NA,0,0,0,50,E12,,NA,NA,1,12,1,1,13,NA,0,32,female,4,married,0,2,99817,yes,yes,3,20,4,4,Klimaschutz umzusetzen,ich versuche auf Nachhaltigkeit zu achten,4,7,1,1
8fd1ef75cec858abec93b57714f853df,Ilomantsi,both,FALSE,0.26666666666666666,0.7233333333333333,0.010000000000000064,-0.3699999999999999,2,1158,d8b5fbxv,0,20,20,Outro,Results,2021-09-06T17:34:46Z,1,NA,NA,t2ciiflg,NA,NA,NA,NA,0,random,Baillon,1,2,random,1158,NA,0,0,0,0,0,1,1,1158,NA,0,0,0,67,E23,,NA,NA,1,1,1,1,1158,NA,0,0,0,50,E2,,NA,NA,1,2,1,1,1158,NA,0,0,0,80,E13,,NA,NA,1,3,1,1,1158,NA,0,0,0,70,E12,,NA,NA,1,4,1,1,1158,NA,0,0,0,20,E3,,NA,NA,1,5,1,1,1158,NA,0,0,0,10,E1,,NA,NA,1,6,1,1,1158,NA,0,0,0,40,E23,,NA,NA,1,7,1,1,1158,NA,0,0,0,20,E2,bet,5,NA,1,8,1,1,1158,NA,0,0,0,60,E13,,NA,NA,1,9,1,1,1158,NA,0,0,0,60,E12,,NA,NA,1,10,1,1,1158,NA,0,0,0,30,E3,,NA,NA,1,11,1,1,1158,NA,0,0,0,10,E1,,NA,NA,1,12,1,1,1158,NA,0,45,male,3,married,1,3,15344,no,rather yes,4,20,1,1,Stromerzeugung,grüner Strom,7,7,1,1
8fd1ef75cec858abec93b57714f853df,Ilomantsi,both,TRUE,0.2,0.5333333333333333,0.26666666666666666,0,2,1158,d8b5fbxv,0,20,20,Outro,Results,2021-09-06T17:34:46Z,1,NA,NA,t2ciiflg,NA,NA,NA,NA,0,random,Baillon,1,2,random,1158,NA,0,0,0,0,0,1,1,1158,NA,0,0,0,67,E23,,NA,NA,1,1,1,1,1158,NA,0,0,0,50,E2,,NA,NA,1,2,1,1,1158,NA,0,0,0,80,E13,,NA,NA,1,3,1,1,1158,NA,0,0,0,70,E12,,NA,NA,1,4,1,1,1158,NA,0,0,0,20,E3,,NA,NA,1,5,1,1,1158,NA,0,0,0,10,E1,,NA,NA,1,6,1,1,1158,NA,0,0,0,40,E23,,NA,NA,1,7,1,1,1158,NA,0,0,0,20,E2,bet,5,NA,1,8,1,1,1158,NA,0,0,0,60,E13,,NA,NA,1,9,1,1,1158,NA,0,0,0,60,E12,,NA,NA,1,10,1,1,1158,NA,0,0,0,30,E3,,NA,NA,1,11,1,1,1158,NA,0,0,0,10,E1,,NA,NA,1,12,1,1,1158,NA,0,45,male,3,married,1,3,15344,no,rather yes,4,20,1,1,Stromerzeugung,grüner Strom,7,7,1,1
905a2c1194ccd6b14da155e7c124b97d,Ilomantsi,interval,FALSE,0.6333333333333333,0.5,-0.1333333333333333,1.4,12,1218,6uqajgjg,0,20,20,Outro,Results,2021-09-06T19:09:25Z,1,NA,NA,t2ciiflg,NA,NA,NA,NA,0,random,Baillon,1,2,random,1218,NA,0,0,0,0,0,1,1,1218,NA,0,0,0,70,E12,,NA,NA,1,1,1,1,1218,NA,0,0,0,70,E13,,NA,NA,1,2,1,1,1218,NA,0,0,0,80,E1,,NA,NA,1,3,1,1,1218,NA,0,0,0,10,E23,,NA,NA,1,4,1,1,1218,NA,0,0,0,50,E2,,NA,NA,1,5,1,1,1218,NA,0,0,0,60,E3,,NA,NA,1,6,1,1,1218,NA,0,0,0,4,E12,,NA,NA,1,7,1,1,1218,NA,10,0,0,10,E13,lottery,91,88,1,8,1,1,1218,NA,0,0,0,5,E1,,NA,NA,1,9,1,1,1218,NA,0,0,0,20,E23,,NA,NA,1,10,1,1,1218,NA,0,0,0,10,E2,,NA,NA,1,11,1,1,1218,NA,0,0,0,0,E3,,NA,NA,1,12,1,1,1218,NA,0,54,male,6,married,1,5,34379,yes,rather yes,4,14,3,3,Reduzieren Co2 Ausstoß und entstehende Kosten,"Etwas sorgenvoll in die Zukunft sehen, kann die Auswirkungen noch nicht abschaetzen",1,1,1,1
905a2c1194ccd6b14da155e7c124b97d,Ilomantsi,interval,TRUE,0.05,0.11333333333333334,0.8366666666666667,0.8099999999999998,12,1218,6uqajgjg,0,20,20,Outro,Results,2021-09-06T19:09:25Z,1,NA,NA,t2ciiflg,NA,NA,NA,NA,0,random,Baillon,1,2,random,1218,NA,0,0,0,0,0,1,1,1218,NA,0,0,0,70,E12,,NA,NA,1,1,1,1,1218,NA,0,0,0,70,E13,,NA,NA,1,2,1,1,1218,NA,0,0,0,80,E1,,NA,NA,1,3,1,1,1218,NA,0,0,0,10,E23,,NA,NA,1,4,1,1,1218,NA,0,0,0,50,E2,,NA,NA,1,5,1,1,1218,NA,0,0,0,60,E3,,NA,NA,1,6,1,1,1218,NA,0,0,0,4,E12,,NA,NA,1,7,1,1,1218,NA,10,0,0,10,E13,lottery,91,88,1,8,1,1,1218,NA,0,0,0,5,E1,,NA,NA,1,9,1,1,1218,NA,0,0,0,20,E23,,NA,NA,1,10,1,1,1218,NA,0,0,0,10,E2,,NA,NA,1,11,1,1,1218,NA,0,0,0,0,E3,,NA,NA,1,12,1,1,1218,NA,0,54,male,6,married,1,5,34379,yes,rather yes,4,14,3,3,Reduzieren Co2 Ausstoß und entstehende Kosten,"Etwas sorgenvoll in die Zukunft sehen, kann die Auswirkungen noch nicht abschaetzen",1,1,1,1
90632f8dd29f142fc2715512ebf3c348,Weiskirchen,best_guess,FALSE,0.5,0.5,0,1,12,2303,j53k2he3,0,20,20,Outro,Results,2021-09-08T08:38:24Z,1,NA,NA,t2ciiflg,NA,NA,NA,NA,0,random,Baillon,1,2,random,2303,NA,0,0,0,0,0,1,1,2303,NA,0,0,0,50,E12,,NA,NA,1,1,1,1,2303,NA,0,0,0,50,E13,,NA,NA,1,2,1,1,2303,NA,0,0,0,50,E3,,NA,NA,1,3,1,1,2303,NA,0,0,0,50,E1,,NA,NA,1,4,1,1,2303,NA,10,0,0,50,E2,bet,33,NA,1,5,1,1,2303,NA,0,0,0,50,E23,,NA,NA,1,6,1,1,2303,NA,0,1,0,50,E12,,NA,NA,1,7,1,1,2303,NA,0,0,0,50,E13,,NA,NA,1,8,1,1,2303,NA,0,0,0,50,E3,,NA,NA,1,9,1,1,2303,NA,0,0,0,50,E1,,NA,NA,1,10,1,1,2303,NA,0,0,0,50,E2,,NA,NA,1,11,1,1,2303,NA,0,0,0,50,E23,,NA,NA,1,12,1,1,2303,NA,0,59,male,8,single,0,2,69488,yes,rather yes,3,20,2,2,Die Zusammenarbeit aller Verantwortlicher,Ich informiere mich,3,5,1,1
90632f8dd29f142fc2715512ebf3c348,Weiskirchen,best_guess,TRUE,0.5,0.5,0,1,12,2303,j53k2he3,0,20,20,Outro,Results,2021-09-08T08:38:24Z,1,NA,NA,t2ciiflg,NA,NA,NA,NA,0,random,Baillon,1,2,random,2303,NA,0,0,0,0,0,1,1,2303,NA,0,0,0,50,E12,,NA,NA,1,1,1,1,2303,NA,0,0,0,50,E13,,NA,NA,1,2,1,1,2303,NA,0,0,0,50,E3,,NA,NA,1,3,1,1,2303,NA,0,0,0,50,E1,,NA,NA,1,4,1,1,2303,NA,10,0,0,50,E2,bet,33,NA,1,5,1,1,2303,NA,0,0,0,50,E23,,NA,NA,1,6,1,1,2303,NA,0,1,0,50,E12,,NA,NA,1,7,1,1,2303,NA,0,0,0,50,E13,,NA,NA,1,8,1,1,2303,NA,0,0,0,50,E3,,NA,NA,1,9,1,1,2303,NA,0,0,0,50,E1,,NA,NA,1,10,1,1,2303,NA,0,0,0,50,E2,,NA,NA,1,11,1,1,2303,NA,0,0,0,50,E23,,NA,NA,1,12,1,1,2303,NA,0,59,male,8,single,0,2,69488,yes,rather yes,3,20,2,2,Die Zusammenarbeit aller Verantwortlicher,Ich informiere mich,3,5,1,1
90a56819c39ef7dfbe3c4adcdf59e57f,Ilomantsi,interval,FALSE,0.7833333333333333,0.6166666666666667,-0.4,1.4999999999999998,12,2971,lhxm0a6p,0,20,20,Outro,Results,2021-09-13T12:56:31Z,1,NA,NA,t2ciiflg,NA,NA,NA,NA,0,random,Baillon,1,2,random,2971,NA,0,0,0,0,0,1,1,2971,NA,0,0,0,51,E12,,NA,NA,1,1,1,1,2971,NA,0,0,0,75,E1,,NA,NA,1,2,1,1,2971,NA,0,0,0,75,E3,,NA,NA,1,3,1,1,2971,NA,0,0,0,67,E23,,NA,NA,1,4,1,1,2971,NA,10,0,0,67,E13,bet,29,NA,1,5,1,1,2971,NA,0,0,0,85,E2,,NA,NA,1,6,1,1,2971,NA,0,0,0,75,E12,,NA,NA,1,7,1,1,2971,NA,0,0,0,95,E1,,NA,NA,1,8,1,1,2971,NA,0,0,0,75,E3,,NA,NA,1,9,1,1,2971,NA,0,0,0,75,E23,,NA,NA,1,10,1,1,2971,NA,0,0,0,67,E13,,NA,NA,1,11,1,1,2971,NA,0,0,0,75,E2,,NA,NA,1,12,1,1,2971,NA,0,46,female,6,single,0,1,45661,yes,rather yes,2,20,2,2,Wetterkapriolen,ertragen   ,5,5,1,1
90a56819c39ef7dfbe3c4adcdf59e57f,Ilomantsi,interval,TRUE,0.8166666666666668,0.7233333333333333,-0.54,1.2800000000000005,12,2971,lhxm0a6p,0,20,20,Outro,Results,2021-09-13T12:56:31Z,1,NA,NA,t2ciiflg,NA,NA,NA,NA,0,random,Baillon,1,2,random,2971,NA,0,0,0,0,0,1,1,2971,NA,0,0,0,51,E12,,NA,NA,1,1,1,1,2971,NA,0,0,0,75,E1,,NA,NA,1,2,1,1,2971,NA,0,0,0,75,E3,,NA,NA,1,3,1,1,2971,NA,0,0,0,67,E23,,NA,NA,1,4,1,1,2971,NA,10,0,0,67,E13,bet,29,NA,1,5,1,1,2971,NA,0,0,0,85,E2,,NA,NA,1,6,1,1,2971,NA,0,0,0,75,E12,,NA,NA,1,7,1,1,2971,NA,0,0,0,95,E1,,NA,NA,1,8,1,1,2971,NA,0,0,0,75,E3,,NA,NA,1,9,1,1,2971,NA,0,0,0,75,E23,,NA,NA,1,10,1,1,2971,NA,0,0,0,67,E13,,NA,NA,1,11,1,1,2971,NA,0,0,0,75,E2,,NA,NA,1,12,1,1,2971,NA,0,46,female,6,single,0,1,45661,yes,rather yes,2,20,2,2,Wetterkapriolen,ertragen   ,5,5,1,1
90d5c21c0f242879e1ee770ff39389a4,Ilomantsi,interval,FALSE,0.49666666666666665,0.5633333333333334,-0.06,0.7999999999999998,2,1588,a39zb5bp,0,20,20,Outro,Results,2021-09-07T12:34:14Z,1,NA,NA,t2ciiflg,NA,NA,NA,NA,0,random,Baillon,1,2,random,1588,NA,0,0,0,0,0,1,1,1588,NA,0,0,0,51,E13,,NA,NA,1,1,1,1,1588,NA,0,1,0,67,E23,,NA,NA,1,2,1,1,1588,NA,0,0,0,51,E12,,NA,NA,1,3,1,1,1588,NA,0,0,0,51,E3,bet,39,NA,1,4,1,1,1588,NA,0,0,0,65,E2,,NA,NA,1,5,1,1,1588,NA,0,0,0,33,E1,,NA,NA,1,6,1,1,1588,NA,0,0,0,33,E13,,NA,NA,1,7,1,1,1588,NA,0,0,0,60,E23,,NA,NA,1,8,1,1,1588,NA,0,0,0,60,E12,,NA,NA,1,9,1,1,1588,NA,0,0,0,51,E3,,NA,NA,1,10,1,1,1588,NA,0,0,0,52,E2,,NA,NA,1,11,1,1,1588,NA,0,0,0,25,E1,,NA,NA,1,12,1,1,1588,NA,0,57,female,6,married,0,4,56567,yes,rather yes,4,24,3,3,Treibhausgas Emmission in Ländern wie China oder Indien,das kleine Deutschland geht mit gutem Beispiel voran ,6,6,1,1
