participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.location,session.config.name,session.config.real_world_currency_per_point,session.config.participation_fee,session.config.treatment,Intro.1.player.id_in_group,Intro.1.player.role,Intro.1.player.payoff,Intro.1.player.location,Intro.1.player.treatment,Intro.1.player.wrong_answer_1,Intro.1.player.wrong_answer_2,Intro.1.player.CQ_1,Intro.1.player.CQ_2,Intro.1.group.id_in_subsession,Intro.1.subsession.round_number,Baillon.1.player.id_in_group,Baillon.1.player.role,Baillon.1.player.payoff,Baillon.1.player.review_weather,Baillon.1.player.review_instructions,Baillon.1.player.matching_probability,Baillon.1.player.event_decision,Baillon.1.player.payment_mechanism,Baillon.1.player.pivotal_lottery,Baillon.1.player.pivotal_draw,Baillon.1.group.id_in_subsession,Baillon.1.subsession.round_number,Baillon.1.subsession.pivotal_round,Baillon.1.subsession.lottery_success,Baillon.2.player.id_in_group,Baillon.2.player.role,Baillon.2.player.payoff,Baillon.2.player.review_weather,Baillon.2.player.review_instructions,Baillon.2.player.matching_probability,Baillon.2.player.event_decision,Baillon.2.player.payment_mechanism,Baillon.2.player.pivotal_lottery,Baillon.2.player.pivotal_draw,Baillon.2.group.id_in_subsession,Baillon.2.subsession.round_number,Baillon.2.subsession.pivotal_round,Baillon.2.subsession.lottery_success,Baillon.3.player.id_in_group,Baillon.3.player.role,Baillon.3.player.payoff,Baillon.3.player.review_weather,Baillon.3.player.review_instructions,Baillon.3.player.matching_probability,Baillon.3.player.event_decision,Baillon.3.player.payment_mechanism,Baillon.3.player.pivotal_lottery,Baillon.3.player.pivotal_draw,Baillon.3.group.id_in_subsession,Baillon.3.subsession.round_number,Baillon.3.subsession.pivotal_round,Baillon.3.subsession.lottery_success,Baillon.4.player.id_in_group,Baillon.4.player.role,Baillon.4.player.payoff,Baillon.4.player.review_weather,Baillon.4.player.review_instructions,Baillon.4.player.matching_probability,Baillon.4.player.event_decision,Baillon.4.player.payment_mechanism,Baillon.4.player.pivotal_lottery,Baillon.4.player.pivotal_draw,Baillon.4.group.id_in_subsession,Baillon.4.subsession.round_number,Baillon.4.subsession.pivotal_round,Baillon.4.subsession.lottery_success,Baillon.5.player.id_in_group,Baillon.5.player.role,Baillon.5.player.payoff,Baillon.5.player.review_weather,Baillon.5.player.review_instructions,Baillon.5.player.matching_probability,Baillon.5.player.event_decision,Baillon.5.player.payment_mechanism,Baillon.5.player.pivotal_lottery,Baillon.5.player.pivotal_draw,Baillon.5.group.id_in_subsession,Baillon.5.subsession.round_number,Baillon.5.subsession.pivotal_round,Baillon.5.subsession.lottery_success,Baillon.6.player.id_in_group,Baillon.6.player.role,Baillon.6.player.payoff,Baillon.6.player.review_weather,Baillon.6.player.review_instructions,Baillon.6.player.matching_probability,Baillon.6.player.event_decision,Baillon.6.player.payment_mechanism,Baillon.6.player.pivotal_lottery,Baillon.6.player.pivotal_draw,Baillon.6.group.id_in_subsession,Baillon.6.subsession.round_number,Baillon.6.subsession.pivotal_round,Baillon.6.subsession.lottery_success,Baillon.7.player.id_in_group,Baillon.7.player.role,Baillon.7.player.payoff,Baillon.7.player.review_weather,Baillon.7.player.review_instructions,Baillon.7.player.matching_probability,Baillon.7.player.event_decision,Baillon.7.player.payment_mechanism,Baillon.7.player.pivotal_lottery,Baillon.7.player.pivotal_draw,Baillon.7.group.id_in_subsession,Baillon.7.subsession.round_number,Baillon.7.subsession.pivotal_round,Baillon.7.subsession.lottery_success,Baillon.8.player.id_in_group,Baillon.8.player.role,Baillon.8.player.payoff,Baillon.8.player.review_weather,Baillon.8.player.review_instructions,Baillon.8.player.matching_probability,Baillon.8.player.event_decision,Baillon.8.player.payment_mechanism,Baillon.8.player.pivotal_lottery,Baillon.8.player.pivotal_draw,Baillon.8.group.id_in_subsession,Baillon.8.subsession.round_number,Baillon.8.subsession.pivotal_round,Baillon.8.subsession.lottery_success,Baillon.9.player.id_in_group,Baillon.9.player.role,Baillon.9.player.payoff,Baillon.9.player.review_weather,Baillon.9.player.review_instructions,Baillon.9.player.matching_probability,Baillon.9.player.event_decision,Baillon.9.player.payment_mechanism,Baillon.9.player.pivotal_lottery,Baillon.9.player.pivotal_draw,Baillon.9.group.id_in_subsession,Baillon.9.subsession.round_number,Baillon.9.subsession.pivotal_round,Baillon.9.subsession.lottery_success,Baillon.10.player.id_in_group,Baillon.10.player.role,Baillon.10.player.payoff,Baillon.10.player.review_weather,Baillon.10.player.review_instructions,Baillon.10.player.matching_probability,Baillon.10.player.event_decision,Baillon.10.player.payment_mechanism,Baillon.10.player.pivotal_lottery,Baillon.10.player.pivotal_draw,Baillon.10.group.id_in_subsession,Baillon.10.subsession.round_number,Baillon.10.subsession.pivotal_round,Baillon.10.subsession.lottery_success,Baillon.11.player.id_in_group,Baillon.11.player.role,Baillon.11.player.payoff,Baillon.11.player.review_weather,Baillon.11.player.review_instructions,Baillon.11.player.matching_probability,Baillon.11.player.event_decision,Baillon.11.player.payment_mechanism,Baillon.11.player.pivotal_lottery,Baillon.11.player.pivotal_draw,Baillon.11.group.id_in_subsession,Baillon.11.subsession.round_number,Baillon.11.subsession.pivotal_round,Baillon.11.subsession.lottery_success,Baillon.12.player.id_in_group,Baillon.12.player.role,Baillon.12.player.payoff,Baillon.12.player.review_weather,Baillon.12.player.review_instructions,Baillon.12.player.matching_probability,Baillon.12.player.event_decision,Baillon.12.player.payment_mechanism,Baillon.12.player.pivotal_lottery,Baillon.12.player.pivotal_draw,Baillon.12.group.id_in_subsession,Baillon.12.subsession.round_number,Baillon.12.subsession.pivotal_round,Baillon.12.subsession.lottery_success,Outro.1.player.id_in_group,Outro.1.player.role,Outro.1.player.payoff,Outro.1.player.Age,Outro.1.player.Gender,Outro.1.player.Education,Outro.1.player.Family,Outro.1.player.Kids,Outro.1.player.Income,Outro.1.player.ZIP,Outro.1.player.Vac,Outro.1.player.Comprehension,Outro.1.player.Usage,Outro.1.player.Temp,Outro.1.player.Accuracy,Outro.1.player.Credibility,Outro.1.player.CLICCS1,Outro.1.player.CLICCS2,Outro.1.player.Risk_General,Outro.1.player.Risk_Weather,Outro.1.group.id_in_subsession,Outro.1.subsession.round_number
2462,5f4wargn,d6a82ad2bbbe4bb91c74c5bfaaad7b06,0,20,20,Outro,Results,2021-09-08 15:40:39.873670,1,,,10.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,2462,,0.0,Weiskirchen,best_guess,0,0,0,0,1,1,2462,,0.0,0,0,39,E23,,,,1,1,1,1,2462,,0.0,0,0,55,E13,,,,1,2,1,1,2462,,0.0,0,0,42,E3,,,,1,3,1,1,2462,,0.0,0,0,25,E1,,,,1,4,1,1,2462,,10.0,0,0,55,E12,bet,3,,1,5,1,1,2462,,0.0,0,0,32,E2,,,,1,6,1,1,2462,,0.0,0,0,73,E23,,,,1,7,1,1,2462,,0.0,0,0,33,E13,,,,1,8,1,1,2462,,0.0,0,0,48,E3,,,,1,9,1,1,2462,,0.0,0,0,67,E1,,,,1,10,1,1,2462,,0.0,0,0,62,E12,,,,1,11,1,1,2462,,0.0,0,0,49,E2,,,,1,12,1,1,2462,,0.0,41,female,6,single,0,3,75015,yes,rather yes,3,26,1,4,Es wird Gewinner und Verlierer durch die Klimaänderung geben. Ich glaube nichts dass es gut es wenn sich ein Land alleine der Reduktion von CO2 verschreibt. Ich finde Kernkraftwerke die kein CO2 ausstoßen viel gefährlicher. Davon werden jetzt noch mehr gebaut. Wichtig ist es vor allem die Anzahl der Menschen zu reduzieren und die größten Sünden wie Parabelflüge zu verbieten. Flucht aufgrund von Klimawandel gab es schon sehr häufig in der Geschichte. Wir sollten uns nicht vor den Flüchtlingen abschotten. Immerhin haben wir denen die Lebensgrundlage durch unser Handeln zerstört.,Ich führe ein relativ umweltfreundliches Leben und vor allem vermehre ich mich nicht. Außerdem habe ich eine Elementarschädenversicherung und habe die Pflanzen in meinem Garten entsprechend ausgewählt.,2,2,1,1
2463,wzma128k,847115cea474a0c43df227dbec52e36a,0,2,20,Intro,Intro_Instructions,2021-09-08 15:44:47.307844,1,,,0.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,2463,,0.0,Ilomantsi,best_guess,1,1,,,1,1,2463,,0.0,0,0,,E12,,,,1,1,1,1,2463,,0.0,0,0,,E3,,,,1,2,1,1,2463,,0.0,0,0,,E13,,,,1,3,1,1,2463,,0.0,0,0,,E23,,,,1,4,1,1,2463,,0.0,0,0,,E1,,,,1,5,1,1,2463,,0.0,0,0,,E2,,,,1,6,1,1,2463,,0.0,0,0,,E12,,,,1,7,1,1,2463,,0.0,0,0,,E3,,,,1,8,1,1,2463,,0.0,0,0,,E13,,,,1,9,1,1,2463,,0.0,0,0,,E23,,,,1,10,1,1,2463,,0.0,0,0,,E1,,,,1,11,1,1,2463,,0.0,0,0,,E2,,,,1,12,1,1,2463,,0.0,,,,,,,,,,,,,,,,,,1,1
2464,88oudrwi,04f1508c61ce86b5f865eff3d9105f3e,0,20,20,Outro,Results,2021-09-08 15:45:17.082760,1,,,10.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,2464,,0.0,Ilomantsi,best_guess,0,0,0,0,1,1,2464,,0.0,1,0,51,E23,,,,1,1,1,1,2464,,0.0,0,0,51,E3,,,,1,2,1,1,2464,,0.0,0,0,51,E12,,,,1,3,1,1,2464,,0.0,0,0,51,E13,,,,1,4,1,1,2464,,0.0,0,0,51,E1,,,,1,5,1,1,2464,,0.0,0,0,51,E2,,,,1,6,1,1,2464,,0.0,0,0,51,E23,,,,1,7,1,1,2464,,10.0,0,0,51,E3,lottery,64,19,1,8,1,1,2464,,0.0,0,0,51,E12,,,,1,9,1,1,2464,,0.0,0,0,51,E13,,,,1,10,1,1,2464,,0.0,0,0,51,E1,,,,1,11,1,1,2464,,0.0,0,0,51,E2,,,,1,12,1,1,2464,,0.0,36,male,7,married,1,5,22159,no interest,rather not,4,25,2,1,China und Indien ins Boot zu holen,ist mir egal,7,10,1,1
2465,ppxn6i0a,1804e7505c95dd8e766dee01deb041fd,0,2,20,Intro,Intro_Instructions,2021-09-08 15:46:44.503581,1,,,0.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,2465,,0.0,Ilomantsi,best_guess,1,1,,,1,1,2465,,0.0,0,0,,E13,,,,1,1,1,1,2465,,0.0,0,0,,E23,,,,1,2,1,1,2465,,0.0,0,0,,E3,,,,1,3,1,1,2465,,0.0,0,0,,E12,,,,1,4,1,1,2465,,0.0,0,0,,E1,,,,1,5,1,1,2465,,0.0,0,0,,E2,,,,1,6,1,1,2465,,0.0,0,0,,E13,,,,1,7,1,1,2465,,0.0,0,0,,E23,,,,1,8,1,1,2465,,0.0,0,0,,E3,,,,1,9,1,1,2465,,0.0,0,0,,E12,,,,1,10,1,1,2465,,0.0,0,0,,E1,,,,1,11,1,1,2465,,0.0,0,0,,E2,,,,1,12,1,1,2465,,0.0,,,,,,,,,,,,,,,,,,1,1
2466,5593w3b2,e5832baa0e65ce740829ab5d7f04659f,0,20,20,Outro,Results,2021-09-08 15:54:16.974964,1,,,10.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,2466,,0.0,Ilomantsi,both,3,2,0,0,1,1,2466,,0.0,0,0,59,E23,,,,1,1,1,1,2466,,0.0,0,0,49,E1,,,,1,2,1,1,2466,,0.0,0,0,65,E13,,,,1,3,1,1,2466,,0.0,0,0,30,E3,,,,1,4,1,1,2466,,10.0,0,0,39,E12,bet,4,,1,5,1,1,2466,,0.0,0,0,72,E2,,,,1,6,1,1,2466,,0.0,0,0,39,E23,,,,1,7,1,1,2466,,0.0,0,0,29,E1,,,,1,8,1,1,2466,,0.0,0,0,63,E13,,,,1,9,1,1,2466,,0.0,0,0,49,E3,,,,1,10,1,1,2466,,0.0,0,0,19,E12,,,,1,11,1,1,2466,,0.0,0,0,34,E2,,,,1,12,1,1,2466,,0.0,26,male,3,single,0,2,10245,no interest,rather yes,4,28,4,3,,,9,9,1,1
2467,vqzmpkd8,f5db194e003f52ab7ae0f918749941c9,0,20,20,Outro,Results,2021-09-08 15:55:33.016099,1,,,0.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,2467,,0.0,Ilomantsi,interval,0,1,0,0,1,1,2467,,0.0,0,0,60,E13,,,,1,1,1,1,2467,,0.0,0,0,40,E1,,,,1,2,1,1,2467,,0.0,0,0,50,E2,,,,1,3,1,1,2467,,0.0,0,0,40,E23,,,,1,4,1,1,2467,,0.0,0,0,60,E3,,,,1,5,1,1,2467,,0.0,0,0,40,E12,,,,1,6,1,1,2467,,0.0,0,0,40,E13,,,,1,7,1,1,2467,,0.0,0,0,60,E1,,,,1,8,1,1,2467,,0.0,0,0,40,E2,,,,1,9,1,1,2467,,0.0,0,0,60,E23,,,,1,10,1,1,2467,,0.0,0,0,50,E3,lottery,54,70,1,11,1,1,2467,,0.0,0,0,49,E12,,,,1,12,1,1,2467,,0.0,55,female,4,married,1,2,48599,yes,rather yes,4,26,2,2,weiß nicht,weiß nicht,2,2,1,1
2468,h4m5szpf,8d9d767f1ec9c56841faaf1d25a5e360,0,2,20,Intro,Intro_Instructions,2021-09-08 15:58:38.049678,1,,,0.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,2468,,0.0,Weiskirchen,interval,3,6,,,1,1,2468,,0.0,0,0,,E12,,,,1,1,1,1,2468,,0.0,0,0,,E3,,,,1,2,1,1,2468,,0.0,0,0,,E2,,,,1,3,1,1,2468,,0.0,0,0,,E13,,,,1,4,1,1,2468,,0.0,0,0,,E1,,,,1,5,1,1,2468,,0.0,0,0,,E23,,,,1,6,1,1,2468,,0.0,0,0,,E12,,,,1,7,1,1,2468,,0.0,0,0,,E3,,,,1,8,1,1,2468,,0.0,0,0,,E2,,,,1,9,1,1,2468,,0.0,0,0,,E13,,,,1,10,1,1,2468,,0.0,0,0,,E1,,,,1,11,1,1,2468,,0.0,0,0,,E23,,,,1,12,1,1,2468,,0.0,,,,,,,,,,,,,,,,,,1,1
2469,1iutxoa3,dfc5e754f376f85a02fca6adafcf08f3,0,20,20,Outro,Results,2021-09-08 15:59:14.352015,1,,,10.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,2469,,0.0,Ilomantsi,best_guess,0,0,0,0,1,1,2469,,0.0,0,0,70,E1,,,,1,1,1,1,2469,,0.0,0,0,65,E3,,,,1,2,1,1,2469,,10.0,0,0,40,E13,bet,25,,1,3,1,1,2469,,0.0,0,0,90,E23,,,,1,4,1,1,2469,,0.0,0,0,67,E2,,,,1,5,1,1,2469,,0.0,0,0,56,E12,,,,1,6,1,1,2469,,0.0,0,0,56,E1,,,,1,7,1,1,2469,,0.0,0,0,70,E3,,,,1,8,1,1,2469,,0.0,0,0,67,E13,,,,1,9,1,1,2469,,0.0,0,0,90,E23,,,,1,10,1,1,2469,,0.0,0,0,46,E2,,,,1,11,1,1,2469,,0.0,0,0,3,E12,,,,1,12,1,1,2469,,0.0,60,female,6,married,1,0,16547,yes,rather not,5,24,2,2,sich nicht verrückt zu machen,"Ich lebe jeden Tag, als ob es der letzte wäre",8,8,1,1
2470,sto5q89f,ce97be3b74b33245c32de168ecc92cac,0,2,20,Intro,Intro_Instructions,2021-09-08 16:02:50.315242,1,,,0.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,2470,,0.0,Ilomantsi,both,0,0,,,1,1,2470,,0.0,0,0,,E23,,,,1,1,1,1,2470,,0.0,0,0,,E1,,,,1,2,1,1,2470,,0.0,0,0,,E13,,,,1,3,1,1,2470,,0.0,0,0,,E3,,,,1,4,1,1,2470,,0.0,0,0,,E12,,,,1,5,1,1,2470,,0.0,0,0,,E2,,,,1,6,1,1,2470,,0.0,0,0,,E23,,,,1,7,1,1,2470,,0.0,0,0,,E1,,,,1,8,1,1,2470,,0.0,0,0,,E13,,,,1,9,1,1,2470,,0.0,0,0,,E3,,,,1,10,1,1,2470,,0.0,0,0,,E12,,,,1,11,1,1,2470,,0.0,0,0,,E2,,,,1,12,1,1,2470,,0.0,,,,,,,,,,,,,,,,,,1,1
2471,xafjzzuw,8cc847aa0d4c0a38d0f3f7ca276916cd,0,2,20,Intro,Intro_Instructions,2021-09-08 16:13:42.423233,1,,,0.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,2471,,0.0,Weiskirchen,best_guess,0,0,,,1,1,2471,,0.0,0,0,,E12,,,,1,1,1,1,2471,,0.0,0,0,,E23,,,,1,2,1,1,2471,,0.0,0,0,,E2,,,,1,3,1,1,2471,,0.0,0,0,,E3,,,,1,4,1,1,2471,,0.0,0,0,,E13,,,,1,5,1,1,2471,,0.0,0,0,,E1,,,,1,6,1,1,2471,,0.0,0,0,,E12,,,,1,7,1,1,2471,,0.0,0,0,,E23,,,,1,8,1,1,2471,,0.0,0,0,,E2,,,,1,9,1,1,2471,,0.0,0,0,,E3,,,,1,10,1,1,2471,,0.0,0,0,,E13,,,,1,11,1,1,2471,,0.0,0,0,,E1,,,,1,12,1,1,2471,,0.0,,,,,,,,,,,,,,,,,,1,1
2472,06dgrry1,68f84b3223a3193324e82238f74813a6,0,20,20,Outro,Results,2021-09-08 16:20:13.887740,1,,,10.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,2472,,0.0,Ilomantsi,both,0,0,0,0,1,1,2472,,0.0,0,0,51,E3,,,,1,1,1,1,2472,,10.0,0,0,18,E13,lottery,83,40,1,2,1,1,2472,,0.0,0,0,51,E1,,,,1,3,1,1,2472,,0.0,0,0,51,E23,,,,1,4,1,1,2472,,0.0,0,0,51,E12,,,,1,5,1,1,2472,,0.0,0,0,51,E2,,,,1,6,1,1,2472,,0.0,0,0,66,E3,,,,1,7,1,1,2472,,0.0,0,0,69,E13,,,,1,8,1,1,2472,,0.0,0,0,78,E1,,,,1,9,1,1,2472,,0.0,0,0,98,E23,,,,1,10,1,1,2472,,0.0,0,0,76,E12,,,,1,11,1,1,2472,,0.0,0,0,56,E2,,,,1,12,1,1,2472,,0.0,48,male,4,single,0,0,99086,no,no,0,25,0,0,,,1,2,1,1
2473,5o84ovd3,90c048e102775ffe89a46b395ce4c2c4,0,2,20,Intro,Intro_Instructions,2021-09-08 16:27:46.537738,1,,,0.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,2473,,0.0,Ilomantsi,interval,0,0,,,1,1,2473,,0.0,0,0,,E1,,,,1,1,1,1,2473,,0.0,0,0,,E13,,,,1,2,1,1,2473,,0.0,0,0,,E3,,,,1,3,1,1,2473,,0.0,0,0,,E2,,,,1,4,1,1,2473,,0.0,0,0,,E23,,,,1,5,1,1,2473,,0.0,0,0,,E12,,,,1,6,1,1,2473,,0.0,0,0,,E1,,,,1,7,1,1,2473,,0.0,0,0,,E13,,,,1,8,1,1,2473,,0.0,0,0,,E3,,,,1,9,1,1,2473,,0.0,0,0,,E2,,,,1,10,1,1,2473,,0.0,0,0,,E23,,,,1,11,1,1,2473,,0.0,0,0,,E12,,,,1,12,1,1,2473,,0.0,,,,,,,,,,,,,,,,,,1,1
2474,o9ytx034,5805d0100d99ff60b837a7674fd3d0e6,0,2,20,Intro,Intro_Instructions,2021-09-08 16:30:41.375114,1,,,0.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,2474,,0.0,Ilomantsi,both,0,0,,,1,1,2474,,0.0,0,0,,E3,,,,1,1,1,1,2474,,0.0,0,0,,E13,,,,1,2,1,1,2474,,0.0,0,0,,E12,,,,1,3,1,1,2474,,0.0,0,0,,E2,,,,1,4,1,1,2474,,0.0,0,0,,E23,,,,1,5,1,1,2474,,0.0,0,0,,E1,,,,1,6,1,1,2474,,0.0,0,0,,E3,,,,1,7,1,1,2474,,0.0,0,0,,E13,,,,1,8,1,1,2474,,0.0,0,0,,E12,,,,1,9,1,1,2474,,0.0,0,0,,E2,,,,1,10,1,1,2474,,0.0,0,0,,E23,,,,1,11,1,1,2474,,0.0,0,0,,E1,,,,1,12,1,1,2474,,0.0,,,,,,,,,,,,,,,,,,1,1
2475,5o2fa2fm,acb67a9442651b754ba58b431deec95e,0,2,20,Intro,Intro_Instructions,2021-09-08 16:32:20.242690,1,,,0.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,2475,,0.0,Weiskirchen,interval,1,1,,,1,1,2475,,0.0,0,0,,E2,,,,1,1,1,1,2475,,0.0,0,0,,E1,,,,1,2,1,1,2475,,0.0,0,0,,E23,,,,1,3,1,1,2475,,0.0,0,0,,E3,,,,1,4,1,1,2475,,0.0,0,0,,E13,,,,1,5,1,1,2475,,0.0,0,0,,E12,,,,1,6,1,1,2475,,0.0,0,0,,E2,,,,1,7,1,1,2475,,0.0,0,0,,E1,,,,1,8,1,1,2475,,0.0,0,0,,E23,,,,1,9,1,1,2475,,0.0,0,0,,E3,,,,1,10,1,1,2475,,0.0,0,0,,E13,,,,1,11,1,1,2475,,0.0,0,0,,E12,,,,1,12,1,1,2475,,0.0,,,,,,,,,,,,,,,,,,1,1
2476,67qaywj7,32274cd0446671bfd3bec275634e45ba,0,2,20,Intro,Intro_Instructions,2021-09-08 16:32:38.090892,1,,,0.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,2476,,0.0,Ilomantsi,best_guess,2,2,,,1,1,2476,,0.0,0,0,,E13,,,,1,1,1,1,2476,,0.0,0,0,,E2,,,,1,2,1,1,2476,,0.0,0,0,,E1,,,,1,3,1,1,2476,,0.0,0,0,,E3,,,,1,4,1,1,2476,,0.0,0,0,,E23,,,,1,5,1,1,2476,,0.0,0,0,,E12,,,,1,6,1,1,2476,,0.0,0,0,,E13,,,,1,7,1,1,2476,,0.0,0,0,,E2,,,,1,8,1,1,2476,,0.0,0,0,,E1,,,,1,9,1,1,2476,,0.0,0,0,,E3,,,,1,10,1,1,2476,,0.0,0,0,,E23,,,,1,11,1,1,2476,,0.0,0,0,,E12,,,,1,12,1,1,2476,,0.0,,,,,,,,,,,,,,,,,,1,1
2477,4zbukg8a,4fe618a48921d956692323b230f590f8,0,20,20,Outro,Results,2021-09-08 16:35:05.211072,1,,,0.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,2477,,0.0,Weiskirchen,interval,0,0,0,0,1,1,2477,,0.0,0,0,30,E3,,,,1,1,1,1,2477,,0.0,0,0,20,E23,,,,1,2,1,1,2477,,0.0,0,0,50,E13,,,,1,3,1,1,2477,,0.0,0,0,70,E12,,,,1,4,1,1,2477,,0.0,0,0,10,E2,,,,1,5,1,1,2477,,0.0,0,0,50,E1,,,,1,6,1,1,2477,,0.0,0,0,5,E3,,,,1,7,1,1,2477,,0.0,0,0,80,E23,,,,1,8,1,1,2477,,0.0,0,0,60,E13,,,,1,9,1,1,2477,,0.0,0,0,90,E12,,,,1,10,1,1,2477,,0.0,0,0,50,E2,,,,1,11,1,1,2477,,0.0,0,0,50,E1,bet,41,,1,12,1,1,2477,,0.0,26,male,4,single,1,3,84478,yes,yes,5,21,3,3,Immer mehr Unwetter ,"Man kann dagegen nichts machen, natur ist nicht beeinflussbar. ",5,6,1,1
2478,228vxnzv,f80b97f19da471791eddf204520cd25a,0,20,20,Outro,Results,2021-09-08 16:36:04.121184,1,,,10.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,2478,,0.0,Weiskirchen,best_guess,0,0,0,0,1,1,2478,,0.0,0,0,70,E13,,,,1,1,1,1,2478,,0.0,0,0,30,E1,,,,1,2,1,1,2478,,0.0,0,0,30,E3,,,,1,3,1,1,2478,,0.0,0,0,60,E23,,,,1,4,1,1,2478,,0.0,0,0,50,E2,,,,1,5,1,1,2478,,0.0,0,0,70,E12,,,,1,6,1,1,2478,,0.0,0,0,30,E13,,,,1,7,1,1,2478,,10.0,0,0,70,E1,lottery,83,16,1,8,1,1,2478,,0.0,0,0,40,E3,,,,1,9,1,1,2478,,0.0,0,0,30,E23,,,,1,10,1,1,2478,,0.0,0,0,70,E2,,,,1,11,1,1,2478,,0.0,0,0,30,E12,,,,1,12,1,1,2478,,0.0,33,female,6,married,1,4,95123,no interest,rather not,3,22,2,2,Einsicht der Menschen,Gutes Vorbild sein,7,2,1,1
2479,xyvxm51a,d32c1d69e5e862ea0a28ddf0fb576bb8,0,2,20,Intro,Intro_Instructions,2021-09-08 16:36:59.783513,1,,,0.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,2479,,0.0,Ilomantsi,best_guess,0,0,,,1,1,2479,,0.0,0,0,,E3,,,,1,1,1,1,2479,,0.0,0,0,,E13,,,,1,2,1,1,2479,,0.0,0,0,,E12,,,,1,3,1,1,2479,,0.0,0,0,,E23,,,,1,4,1,1,2479,,0.0,0,0,,E2,,,,1,5,1,1,2479,,0.0,0,0,,E1,,,,1,6,1,1,2479,,0.0,0,0,,E3,,,,1,7,1,1,2479,,0.0,0,0,,E13,,,,1,8,1,1,2479,,0.0,0,0,,E12,,,,1,9,1,1,2479,,0.0,0,0,,E23,,,,1,10,1,1,2479,,0.0,0,0,,E2,,,,1,11,1,1,2479,,0.0,0,0,,E1,,,,1,12,1,1,2479,,0.0,,,,,,,,,,,,,,,,,,1,1
2480,dqgx93zo,c1001ffed88283fa46497e850588617d,0,20,20,Outro,Results,2021-09-08 16:37:35.286726,1,,,10.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,2480,,0.0,Weiskirchen,both,0,0,0,0,1,1,2480,,0.0,0,0,65,E1,,,,1,1,1,1,2480,,10.0,0,0,70,E23,bet,35,,1,2,1,1,2480,,0.0,0,0,60,E13,,,,1,3,1,1,2480,,0.0,0,0,60,E2,,,,1,4,1,1,2480,,0.0,0,0,65,E3,,,,1,5,1,1,2480,,0.0,0,0,75,E12,,,,1,6,1,1,2480,,0.0,0,0,60,E1,,,,1,7,1,1,2480,,0.0,0,0,75,E23,,,,1,8,1,1,2480,,0.0,0,0,70,E13,,,,1,9,1,1,2480,,0.0,0,0,75,E2,,,,1,10,1,1,2480,,0.0,0,0,75,E3,,,,1,11,1,1,2480,,0.0,0,0,75,E12,,,,1,12,1,1,2480,,0.0,59,female,3,married,1,2,24943,yes,yes,3,23,4,4,Die Risiken des sich ändernden Wetters besser zu beherrschen und sich auf alle möglichen Szenarien vorzubereiten. Siehe Überschwemmungen und trockenheit anderswo in diesem Jahr in Deutschland.,Ich versuche alles zu unterstützen was den Klimawandel noch abwenden kann.,5,4,1,1
2481,0zaxv73l,75905c4b963293251a9b46b8c6faeb5a,0,2,20,Intro,Intro_Instructions,2021-09-08 16:39:39.732563,1,,,0.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,2481,,0.0,Weiskirchen,best_guess,0,0,,,1,1,2481,,0.0,0,0,,E13,,,,1,1,1,1,2481,,0.0,0,0,,E23,,,,1,2,1,1,2481,,0.0,0,0,,E3,,,,1,3,1,1,2481,,0.0,0,0,,E12,,,,1,4,1,1,2481,,0.0,0,0,,E2,,,,1,5,1,1,2481,,0.0,0,0,,E1,,,,1,6,1,1,2481,,0.0,0,0,,E13,,,,1,7,1,1,2481,,0.0,0,0,,E23,,,,1,8,1,1,2481,,0.0,0,0,,E3,,,,1,9,1,1,2481,,0.0,0,0,,E12,,,,1,10,1,1,2481,,0.0,0,0,,E2,,,,1,11,1,1,2481,,0.0,0,0,,E1,,,,1,12,1,1,2481,,0.0,,,,,,,,,,,,,,,,,,1,1
