participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.BaillonQ1,player.BaillonQ2,player.BaillonQ3,player.BaillonQ4,player.BaillonQ5,player.CQ2,player.review_weather,player.review_instructions,player.window_width,player.window_height,player.browser,player.matching_probability,player.pivotal_lottery,player.payment_mechanism,player.random_draw,player.event_decision,player.success,player.is_relevant,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
13,ittupnam,,1,63,63,terminate,Results,2021-01-13 12:26:19.905602+00:00,1,,,0.00,13,,,,,,8,1,0,16,9,Chrome Test,44,93,Lotterie,42,E3,1,0,0.00,1,2,jing3te6,,,,,0
14,6o6wzs64,,1,63,63,terminate,Results,2021-01-13 12:26:19.929176+00:00,1,,,10.00,14,,,,,,8,2,0,16,9,Chrome Test,56,52,Wette,26,E12,1,0,0.00,1,2,jing3te6,,,,,0
15,9b7nrtng,,1,63,63,terminate,Results,2021-01-13 12:26:19.951568+00:00,1,,,0.00,15,,,,,,8,2,0,16,9,Chrome Test,54,43,Wette,14,E13,0,0,0.00,1,2,jing3te6,,,,,0
16,15u6g5z2,,1,63,63,terminate,Results,2021-01-13 12:26:19.974449+00:00,1,,,0.00,16,,,,,,8,1,0,16,9,Chrome Test,60,21,Wette,97,E12,1,0,0.00,1,2,jing3te6,,,,,0
17,lvxmo3hp,,1,63,63,terminate,Results,2021-01-13 12:26:19.998436+00:00,1,,,0.00,17,,,,,,8,2,0,16,9,Chrome Test,80,18,Wette,38,E2,0,0,0.00,1,2,jing3te6,,,,,0
18,u5qec9y9,,1,63,63,terminate,Results,2021-01-13 12:26:20.022389+00:00,1,,,0.00,18,,,,,,8,2,0,16,9,Chrome Test,96,66,Wette,59,E23,0,0,0.00,1,2,jing3te6,,,,,0
19,q2d4cc7w,,1,63,63,terminate,Results,2021-01-13 12:26:20.045434+00:00,1,,,10.00,19,,,,,,8,2,0,16,9,Chrome Test,16,58,Lotterie,64,E3,0,0,0.00,1,2,jing3te6,,,,,0
20,vz4n965p,,1,63,63,terminate,Results,2021-01-13 12:26:20.068771+00:00,1,,,10.00,20,,,,,,8,1,0,16,9,Chrome Test,49,42,Wette,41,E1,1,0,0.00,1,2,jing3te6,,,,,0
21,tyvzciwy,,1,63,63,terminate,Results,2021-01-13 12:26:20.095058+00:00,1,,,10.00,21,,,,,,8,2,0,16,9,Chrome Test,23,31,Lotterie,96,E2,0,0,0.00,1,2,jing3te6,,,,,0
22,2zbiewmw,,1,63,63,terminate,Results,2021-01-13 12:26:20.118226+00:00,1,,,0.00,22,,,,,,8,2,0,16,9,Chrome Test,6,52,Lotterie,95,E13,0,0,0.00,1,2,jing3te6,,,,,0
23,n3qfs2ks,,1,63,63,terminate,Results,2021-01-13 12:26:20.143725+00:00,1,,,0.00,23,,,,,,8,2,0,16,9,Chrome Test,80,21,Wette,44,E3,0,0,0.00,1,2,jing3te6,,,,,0
24,6unkmqc2,,1,63,63,terminate,Results,2021-01-13 12:26:20.166852+00:00,1,,,10.00,24,,,,,,8,1,0,16,9,Chrome Test,52,59,Lotterie,12,E1,1,0,0.00,1,2,jing3te6,,,,,0
25,awkcp7v8,,1,63,63,terminate,Results,2021-01-13 12:26:20.189396+00:00,1,,,0.00,25,,,,,,8,1,0,16,9,Chrome Test,11,53,Lotterie,77,E12,0,0,0.00,1,2,jing3te6,,,,,0
26,g9blo0w4,,1,63,63,terminate,Results,2021-01-13 12:26:20.212275+00:00,1,,,10.00,26,,,,,,8,2,0,16,9,Chrome Test,91,87,Wette,29,E2,1,0,0.00,1,2,jing3te6,,,,,0
27,hbo0nzcr,,1,63,63,terminate,Results,2021-01-13 12:26:20.323474+00:00,1,,,10.00,27,,,,,,8,1,0,16,9,Chrome Test,9,17,Lotterie,45,E3,0,0,0.00,1,2,jing3te6,,,,,0
28,i9qo2nao,,1,63,63,terminate,Results,2021-01-13 12:26:20.351164+00:00,1,,,10.00,28,,,,,,8,2,0,16,9,Chrome Test,36,62,Lotterie,15,E13,1,0,0.00,1,2,jing3te6,,,,,0
29,otax0bc0,,1,63,63,terminate,Results,2021-01-13 12:26:20.378394+00:00,1,,,10.00,29,,,,,,8,1,0,16,9,Chrome Test,5,8,Lotterie,81,E1,0,0,0.00,1,2,jing3te6,,,,,0
30,xocdyd43,,1,63,63,terminate,Results,2021-01-13 12:26:20.404209+00:00,1,,,10.00,30,,,,,,8,2,0,16,9,Chrome Test,28,45,Lotterie,40,E23,1,0,0.00,1,2,jing3te6,,,,,0
31,jhw43vo1,,1,63,63,terminate,Results,2021-01-13 12:26:20.427659+00:00,1,,,10.00,31,,,,,,8,2,0,16,9,Chrome Test,30,51,Lotterie,68,E3,0,0,0.00,1,2,jing3te6,,,,,0
32,1f80r52g,,1,63,63,terminate,Results,2021-01-13 12:26:20.450896+00:00,1,,,10.00,32,,,,,,8,1,0,16,9,Chrome Test,83,81,Wette,13,E1,0,0,0.00,1,2,jing3te6,,,,,0
33,4t5976lj,,1,63,63,terminate,Results,2021-01-13 12:26:20.474002+00:00,1,,,10.00,33,,,,,,8,1,0,16,9,Chrome Test,41,53,Lotterie,78,E3,0,0,0.00,1,2,jing3te6,,,,,0
34,b0oq8d29,,1,63,63,terminate,Results,2021-01-13 12:26:20.496044+00:00,1,,,10.00,34,,,,,,8,1,0,16,9,Chrome Test,35,63,Lotterie,78,E3,0,0,0.00,1,2,jing3te6,,,,,0
35,f8d81xxk,,1,63,63,terminate,Results,2021-01-13 12:26:20.518054+00:00,1,,,0.00,35,,,,,,8,2,0,16,9,Chrome Test,85,22,Wette,26,E2,0,1,0.00,1,2,jing3te6,,,,,0
36,llz6ai0f,,1,63,63,terminate,Results,2021-01-13 12:26:20.541650+00:00,1,,,10.00,36,,,,,,8,2,0,16,9,Chrome Test,53,23,Wette,73,E23,1,0,0.00,1,2,jing3te6,,,,,0
37,k6ldupgo,,1,63,63,terminate,Results,2021-01-13 12:26:20.564665+00:00,1,,,0.00,37,,,,,,8,1,0,16,9,Chrome Test,28,98,Lotterie,84,E1,1,0,0.00,1,2,jing3te6,,,,,0
38,yhk26a8j,,1,63,63,terminate,Results,2021-01-13 12:26:20.587027+00:00,1,,,10.00,38,,,,,,8,2,0,16,9,Chrome Test,50,34,Wette,28,E2,0,0,0.00,1,2,jing3te6,,,,,0
39,pnpvewod,,1,63,63,terminate,Results,2021-01-13 12:26:20.609233+00:00,1,,,10.00,39,,,,,,8,2,0,16,9,Chrome Test,2,12,Lotterie,23,E2,0,0,0.00,1,2,jing3te6,,,,,0
40,cwsit9fl,,1,63,63,terminate,Results,2021-01-13 12:26:20.633205+00:00,1,,,0.00,40,,,,,,8,1,0,16,9,Chrome Test,75,61,Wette,2,E12,1,0,0.00,1,2,jing3te6,,,,,0
41,x2pz5m8r,,1,63,63,terminate,Results,2021-01-13 12:26:20.656176+00:00,1,,,0.00,41,,,,,,8,2,0,16,9,Chrome Test,13,6,Wette,49,E2,0,0,0.00,1,2,jing3te6,,,,,0
42,pxfe3nnv,,1,63,63,terminate,Results,2021-01-13 12:26:20.678782+00:00,1,,,0.00,42,,,,,,8,1,0,16,9,Chrome Test,89,82,Wette,85,E3,0,0,0.00,1,2,jing3te6,,,,,0
43,rwi3o2hs,,1,63,63,terminate,Results,2021-01-13 12:26:20.701046+00:00,1,,,10.00,43,,,,,,8,1,0,16,9,Chrome Test,80,35,Wette,13,E23,1,0,0.00,1,2,jing3te6,,,,,0
44,my6jhmqh,,1,63,63,terminate,Results,2021-01-13 12:26:20.723158+00:00,1,,,0.00,44,,,,,,8,2,0,16,9,Chrome Test,25,9,Wette,60,E3,0,0,0.00,1,2,jing3te6,,,,,0
45,kumis196,,1,63,63,terminate,Results,2021-01-13 12:26:20.746873+00:00,1,,,10.00,45,,,,,,8,2,0,16,9,Chrome Test,16,35,Lotterie,2,E13,1,0,0.00,1,2,jing3te6,,,,,0
46,1mi4ly9v,,1,63,63,terminate,Results,2021-01-13 12:26:20.769411+00:00,1,,,0.00,46,,,,,,8,1,0,16,9,Chrome Test,11,49,Lotterie,48,E1,1,0,0.00,1,2,jing3te6,,,,,0
47,wy7pym1j,,1,63,63,terminate,Results,2021-01-13 12:26:20.791815+00:00,1,,,0.00,47,,,,,,8,2,0,16,9,Chrome Test,65,88,Lotterie,73,E12,1,0,0.00,1,2,jing3te6,,,,,0
48,raha2v1v,,1,63,63,terminate,Results,2021-01-13 12:26:20.814555+00:00,1,,,10.00,48,,,,,,8,2,0,16,9,Chrome Test,48,96,Lotterie,72,E1,1,0,0.00,1,2,jing3te6,,,,,0
49,dgd5hqdz,,1,63,63,terminate,Results,2021-01-13 12:26:20.837913+00:00,1,,,0.00,49,,,,,,8,2,0,16,9,Chrome Test,80,11,Wette,20,E13,1,0,0.00,1,2,jing3te6,,,,,0
50,wywz853l,,1,63,63,terminate,Results,2021-01-13 12:26:20.860725+00:00,1,,,0.00,50,,,,,,8,2,0,16,9,Chrome Test,77,28,Wette,86,E3,0,0,0.00,1,2,jing3te6,,,,,0
51,622jlor1,,1,63,63,terminate,Results,2021-01-13 12:26:20.884075+00:00,1,,,10.00,51,,,,,,8,2,0,16,9,Chrome Test,11,79,Lotterie,23,E23,1,0,0.00,1,2,jing3te6,,,,,0
52,ty5aekf7,,1,63,63,terminate,Results,2021-01-13 12:26:20.906576+00:00,1,,,0.00,52,,,,,,8,1,0,16,9,Chrome Test,94,86,Wette,4,E2,1,0,0.00,1,2,jing3te6,,,,,0
53,lej7bq7p,,1,63,63,terminate,Results,2021-01-13 12:26:20.929338+00:00,1,,,10.00,53,,,,,,8,1,0,16,9,Chrome Test,98,73,Wette,66,E1,0,0,0.00,1,2,jing3te6,,,,,0
54,an0k2cth,,1,63,63,terminate,Results,2021-01-13 12:26:20.952685+00:00,1,,,0.00,54,,,,,,8,1,0,16,9,Chrome Test,9,64,Lotterie,76,E13,0,0,0.00,1,2,jing3te6,,,,,0
55,eecl5fo5,,1,63,63,terminate,Results,2021-01-13 12:26:20.975134+00:00,1,,,0.00,55,,,,,,8,2,0,16,9,Chrome Test,85,43,Wette,80,E13,0,0,0.00,1,2,jing3te6,,,,,0
56,kav21s5l,,1,63,63,terminate,Results,2021-01-13 12:26:20.997645+00:00,1,,,0.00,56,,,,,,8,2,0,16,9,Chrome Test,24,31,Lotterie,9,E12,1,0,0.00,1,2,jing3te6,,,,,0
57,snbe7yvf,,1,63,63,terminate,Results,2021-01-13 12:26:21.034962+00:00,1,,,10.00,57,,,,,,8,2,0,16,9,Chrome Test,22,8,Wette,69,E13,0,0,0.00,1,2,jing3te6,,,,,0
58,f06wd559,,1,63,63,terminate,Results,2021-01-13 12:26:21.058251+00:00,1,,,10.00,58,,,,,,8,1,0,16,9,Chrome Test,74,16,Wette,8,E2,0,0,0.00,1,2,jing3te6,,,,,0
59,h16e4whn,,1,63,63,terminate,Results,2021-01-13 12:26:21.082004+00:00,1,,,10.00,59,,,,,,8,2,0,16,9,Chrome Test,20,9,Wette,41,E1,0,0,0.00,1,2,jing3te6,,,,,0
60,9wgjgi65,,1,63,63,terminate,Results,2021-01-13 12:26:21.104334+00:00,1,,,10.00,60,,,,,,8,2,0,16,9,Chrome Test,56,82,Lotterie,37,E12,1,0,0.00,1,2,jing3te6,,,,,0
61,6ltsxd9l,,1,63,63,terminate,Results,2021-01-13 12:26:21.127262+00:00,1,,,10.00,61,,,,,,8,1,0,16,9,Chrome Test,88,15,Wette,16,E12,1,1,10.00,1,2,jing3te6,,,,,0
62,46q71l7q,,1,63,63,terminate,Results,2021-01-13 12:26:21.151026+00:00,1,,,0.00,62,,,,,,8,1,0,16,9,Chrome Test,97,1,Wette,46,E13,1,0,0.00,1,2,jing3te6,,,,,0
63,ix12p3zu,,1,63,63,terminate,Results,2021-01-13 12:26:21.173691+00:00,1,,,10.00,63,,,,,,8,1,0,16,9,Chrome Test,41,36,Wette,19,E1,1,0,0.00,1,2,jing3te6,,,,,0
64,bq2gqx72,,1,63,63,terminate,Results,2021-01-13 12:26:21.196047+00:00,1,,,10.00,64,,,,,,8,1,0,16,9,Chrome Test,27,33,Lotterie,90,E2,0,0,0.00,1,2,jing3te6,,,,,0
65,aanjshkd,,1,63,63,terminate,Results,2021-01-13 12:26:21.218488+00:00,1,,,0.00,65,,,,,,8,1,0,16,9,Chrome Test,89,11,Wette,8,E23,0,0,0.00,1,2,jing3te6,,,,,0
66,ac7l0tak,,1,63,63,terminate,Results,2021-01-13 12:26:21.241445+00:00,1,,,10.00,66,,,,,,8,1,0,16,9,Chrome Test,25,90,Lotterie,58,E3,1,0,0.00,1,2,jing3te6,,,,,0
67,2x0zpzbe,,1,63,63,terminate,Results,2021-01-13 12:26:21.266599+00:00,1,,,0.00,67,,,,,,8,2,0,16,9,Chrome Test,56,57,Lotterie,5,E1,1,0,0.00,1,2,jing3te6,,,,,0
68,81t2d9gb,,1,63,63,terminate,Results,2021-01-13 12:26:21.294164+00:00,1,,,10.00,68,,,,,,8,2,0,16,9,Chrome Test,71,5,Wette,59,E12,1,0,0.00,1,2,jing3te6,,,,,0
69,in3uvxq9,,1,63,63,terminate,Results,2021-01-13 12:26:21.318922+00:00,1,,,10.00,69,,,,,,8,1,0,16,9,Chrome Test,28,4,Wette,60,E1,1,0,0.00,1,2,jing3te6,,,,,0
70,s2s9epif,,1,63,63,terminate,Results,2021-01-13 12:26:21.345019+00:00,1,,,10.00,70,,,,,,8,1,0,16,9,Chrome Test,36,59,Lotterie,81,E23,0,0,0.00,1,2,jing3te6,,,,,0
71,5jzuq4n4,,1,63,63,terminate,Results,2021-01-13 12:26:21.370289+00:00,1,,,0.00,71,,,,,,8,1,0,16,9,Chrome Test,97,45,Wette,10,E3,0,0,0.00,1,2,jing3te6,,,,,0
72,sa7g8m0j,,1,63,63,terminate,Results,2021-01-13 12:26:21.392999+00:00,1,,,0.00,72,,,,,,8,2,0,16,9,Chrome Test,12,2,Wette,34,E1,0,0,0.00,1,2,jing3te6,,,,,0
73,uuuf1pok,,1,63,63,terminate,Results,2021-01-13 12:26:21.415712+00:00,1,,,10.00,73,,,,,,8,1,0,16,9,Chrome Test,30,76,Lotterie,75,E3,1,0,0.00,1,2,jing3te6,,,,,0
74,9dbsx05w,,1,63,63,terminate,Results,2021-01-13 12:26:21.438773+00:00,1,,,10.00,74,,,,,,8,1,0,16,9,Chrome Test,58,79,Lotterie,52,E23,1,0,0.00,1,2,jing3te6,,,,,0
75,zankg438,,1,63,63,terminate,Results,2021-01-13 12:26:21.461747+00:00,1,,,10.00,75,,,,,,8,1,0,16,9,Chrome Test,58,75,Lotterie,71,E12,1,0,0.00,1,2,jing3te6,,,,,0
76,uarzxzka,,1,63,63,terminate,Results,2021-01-13 12:26:21.549059+00:00,1,,,10.00,76,,,,,,8,1,0,16,9,Chrome Test,94,68,Wette,51,E1,0,0,0.00,1,2,jing3te6,,,,,0
77,ocpa1nmp,,1,63,63,terminate,Results,2021-01-13 12:26:21.575282+00:00,1,,,10.00,77,,,,,,8,2,0,16,9,Chrome Test,8,34,Lotterie,91,E23,0,0,0.00,1,2,jing3te6,,,,,0
78,hslbx5wa,,1,63,63,terminate,Results,2021-01-13 12:26:21.598556+00:00,1,,,10.00,78,,,,,,8,1,0,16,9,Chrome Test,51,22,Wette,55,E23,1,0,0.00,1,2,jing3te6,,,,,0
79,4veegvra,,1,63,63,terminate,Results,2021-01-13 12:26:21.621708+00:00,1,,,10.00,79,,,,,,8,2,0,16,9,Chrome Test,66,59,Wette,76,E23,1,0,0.00,1,2,jing3te6,,,,,0
80,pmx7il7g,,1,63,63,terminate,Results,2021-01-13 12:26:21.646086+00:00,1,,,10.00,80,,,,,,8,1,0,16,9,Chrome Test,20,30,Lotterie,82,E13,0,0,0.00,1,2,jing3te6,,,,,0
81,5g8yc8df,,1,63,63,terminate,Results,2021-01-13 12:26:21.679429+00:00,1,,,10.00,81,,,,,,8,2,0,16,9,Chrome Test,16,19,Lotterie,28,E2,0,0,0.00,1,2,jing3te6,,,,,0
82,8o8p9rq3,,1,63,63,terminate,Results,2021-01-13 12:26:21.705294+00:00,1,,,10.00,82,,,,,,8,2,0,16,9,Chrome Test,59,1,Wette,71,E3,0,0,0.00,1,2,jing3te6,,,,,0
83,orjd3ku6,,1,63,63,terminate,Results,2021-01-13 12:26:21.730098+00:00,1,,,0.00,83,,,,,,8,2,0,16,9,Chrome Test,31,53,Lotterie,96,E12,0,0,0.00,1,2,jing3te6,,,,,0
84,zw0qh195,,1,63,63,terminate,Results,2021-01-13 12:26:21.754995+00:00,1,,,0.00,84,,,,,,8,1,0,16,9,Chrome Test,20,94,Lotterie,64,E13,1,0,0.00,1,2,jing3te6,,,,,0
85,50sfg9uk,,1,63,63,terminate,Results,2021-01-13 12:26:21.778825+00:00,1,,,10.00,85,,,,,,8,1,0,16,9,Chrome Test,80,97,Lotterie,63,E23,1,0,0.00,1,2,jing3te6,,,,,0
86,d7ilkbqe,,1,63,63,terminate,Results,2021-01-13 12:26:21.801555+00:00,1,,,0.00,86,,,,,,8,1,0,16,9,Chrome Test,36,75,Lotterie,34,E23,1,0,0.00,1,2,jing3te6,,,,,0
87,c1fc39a7,,1,63,63,terminate,Results,2021-01-13 12:26:21.824348+00:00,1,,,10.00,87,,,,,,8,1,0,16,9,Chrome Test,94,58,Wette,79,E12,1,0,0.00,1,2,jing3te6,,,,,0
88,lsnrunmm,,1,63,63,terminate,Results,2021-01-13 12:26:21.850018+00:00,1,,,0.00,88,,,,,,8,1,0,16,9,Chrome Test,55,18,Wette,0,E1,0,0,0.00,1,2,jing3te6,,,,,0
89,enlrudz8,,1,63,63,terminate,Results,2021-01-13 12:26:21.873766+00:00,1,,,0.00,89,,,,,,8,2,0,16,9,Chrome Test,30,31,Lotterie,41,E3,0,1,0.00,1,2,jing3te6,,,,,0
90,j6u3cxgk,,1,63,63,terminate,Results,2021-01-13 12:26:21.896361+00:00,1,,,10.00,90,,,,,,8,2,0,16,9,Chrome Test,72,52,Wette,41,E12,1,1,10.00,1,2,jing3te6,,,,,0
91,x68x5pou,,1,63,63,terminate,Results,2021-01-13 12:26:21.919227+00:00,1,,,0.00,91,,,,,,8,2,0,16,9,Chrome Test,1,9,Lotterie,96,E13,0,0,0.00,1,2,jing3te6,,,,,0
92,roo60qq5,,1,63,63,terminate,Results,2021-01-13 12:26:21.941839+00:00,1,,,0.00,92,,,,,,8,1,0,16,9,Chrome Test,77,78,Lotterie,45,E1,1,0,0.00,1,2,jing3te6,,,,,0
93,pmg8nu3u,,1,63,63,terminate,Results,2021-01-13 12:26:21.965356+00:00,1,,,0.00,93,,,,,,8,1,0,16,9,Chrome Test,62,7,Wette,88,E3,0,0,0.00,1,2,jing3te6,,,,,0
94,2rinlaq2,,1,63,63,terminate,Results,2021-01-13 12:26:21.988002+00:00,1,,,0.00,94,,,,,,8,2,0,16,9,Chrome Test,27,2,Wette,92,E1,0,0,0.00,1,2,jing3te6,,,,,0
95,ibseh6jj,,1,63,63,terminate,Results,2021-01-13 12:26:22.010896+00:00,1,,,0.00,95,,,,,,8,2,0,16,9,Chrome Test,95,76,Wette,1,E13,1,0,0.00,1,2,jing3te6,,,,,0
96,kvl2vrw3,,1,63,63,terminate,Results,2021-01-13 12:26:22.033943+00:00,1,,,10.00,96,,,,,,8,1,0,16,9,Chrome Test,9,35,Lotterie,88,E3,0,0,0.00,1,2,jing3te6,,,,,0
97,ha71dwed,,1,63,63,terminate,Results,2021-01-13 12:26:22.057739+00:00,1,,,10.00,97,,,,,,8,2,0,16,9,Chrome Test,29,54,Lotterie,35,E12,1,0,0.00,1,2,jing3te6,,,,,0
98,uiqvc7oj,,1,63,63,terminate,Results,2021-01-13 12:26:22.081611+00:00,1,,,10.00,98,,,,,,8,2,0,16,9,Chrome Test,92,20,Wette,83,E23,0,0,0.00,1,2,jing3te6,,,,,0
99,37pmnwoz,,1,63,63,terminate,Results,2021-01-13 12:26:22.104423+00:00,1,,,0.00,99,,,,,,8,2,0,16,9,Chrome Test,6,60,Lotterie,78,E12,0,0,0.00,1,2,jing3te6,,,,,0
100,43xko5e2,,1,63,63,terminate,Results,2021-01-13 12:26:22.127643+00:00,1,,,10.00,100,,,,,,8,2,0,16,9,Chrome Test,45,20,Wette,12,E1,1,0,0.00,1,2,jing3te6,,,,,0
101,bt24rbbe,,1,63,63,terminate,Results,2021-01-13 12:26:22.151261+00:00,1,,,0.00,101,,,,,,8,2,0,16,9,Chrome Test,59,9,Wette,82,E23,1,0,0.00,1,2,jing3te6,,,,,0
102,7pc4z5sh,,1,63,63,terminate,Results,2021-01-13 12:26:22.173998+00:00,1,,,0.00,102,,,,,,8,2,0,16,9,Chrome Test,8,68,Lotterie,61,E1,1,0,0.00,1,2,jing3te6,,,,,0
103,4o7va685,,1,63,63,terminate,Results,2021-01-13 12:26:22.197152+00:00,1,,,10.00,103,,,,,,8,2,0,16,9,Chrome Test,77,48,Wette,66,E3,0,0,0.00,1,2,jing3te6,,,,,0
104,6xal17zs,,1,63,63,terminate,Results,2021-01-13 12:26:22.219327+00:00,1,,,0.00,104,,,,,,8,1,0,16,9,Chrome Test,68,83,Lotterie,4,E2,1,0,0.00,1,2,jing3te6,,,,,0
105,k1781u94,,1,63,63,terminate,Results,2021-01-13 12:26:22.242613+00:00,1,,,10.00,105,,,,,,8,2,0,16,9,Chrome Test,40,99,Lotterie,19,E23,1,0,0.00,1,2,jing3te6,,,,,0
106,bwul9i8d,,1,63,63,terminate,Results,2021-01-13 12:26:22.266151+00:00,1,,,10.00,106,,,,,,8,1,0,16,9,Chrome Test,34,42,Lotterie,57,E2,0,0,0.00,1,2,jing3te6,,,,,0
107,k3fr2thm,,1,63,63,terminate,Results,2021-01-13 12:26:22.288375+00:00,1,,,10.00,107,,,,,,8,2,0,16,9,Chrome Test,70,82,Lotterie,96,E12,0,0,0.00,1,2,jing3te6,,,,,0
108,fuzqd8rq,,1,63,63,terminate,Results,2021-01-13 12:26:22.311516+00:00,1,,,0.00,108,,,,,,8,2,0,16,9,Chrome Test,77,17,Wette,39,E13,1,0,0.00,1,2,jing3te6,,,,,0
109,lgcyr30s,,1,63,63,terminate,Results,2021-01-13 12:26:22.334927+00:00,1,,,0.00,109,,,,,,8,2,0,16,9,Chrome Test,82,81,Wette,94,E12,1,0,0.00,1,2,jing3te6,,,,,0
110,led96iq9,,1,63,63,terminate,Results,2021-01-13 12:26:22.357716+00:00,1,,,10.00,110,,,,,,8,1,0,16,9,Chrome Test,90,77,Wette,78,E1,0,0,0.00,1,2,jing3te6,,,,,0
111,zvm0urd2,,1,63,63,terminate,Results,2021-01-13 12:26:22.380660+00:00,1,,,10.00,111,,,,,,8,2,0,16,9,Chrome Test,11,98,Lotterie,91,E23,1,0,0.00,1,2,jing3te6,,,,,0
112,y1o4iain,,1,63,63,terminate,Results,2021-01-13 12:26:22.402915+00:00,1,,,0.00,112,,,,,,8,2,0,16,9,Chrome Test,21,45,Lotterie,54,E13,0,0,0.00,1,2,jing3te6,,,,,0
113,x4c32yhi,,1,63,63,terminate,Results,2021-01-13 12:26:22.426612+00:00,1,,,0.00,113,,,,,,8,2,0,16,9,Chrome Test,79,15,Wette,35,E2,0,0,0.00,1,2,jing3te6,,,,,0
114,nba58yim,,1,63,63,terminate,Results,2021-01-13 12:26:22.450071+00:00,1,,,0.00,114,,,,,,8,1,0,16,9,Chrome Test,25,0,Wette,14,E12,1,0,0.00,1,2,jing3te6,,,,,0
115,4gj4hdlq,,1,63,63,terminate,Results,2021-01-13 12:26:22.472687+00:00,1,,,10.00,115,,,,,,8,2,0,16,9,Chrome Test,75,43,Wette,88,E3,0,0,0.00,1,2,jing3te6,,,,,0
116,a5q1jzhb,,1,63,63,terminate,Results,2021-01-13 12:26:22.495212+00:00,1,,,10.00,116,,,,,,8,2,0,16,9,Chrome Test,12,93,Lotterie,58,E2,1,0,0.00,1,2,jing3te6,,,,,0
117,e4zd3cyb,,1,63,63,terminate,Results,2021-01-13 12:26:22.518248+00:00,1,,,10.00,117,,,,,,8,2,0,16,9,Chrome Test,72,36,Wette,90,E12,1,0,0.00,1,2,jing3te6,,,,,0
118,u8cvkzo1,,1,63,63,terminate,Results,2021-01-13 12:26:22.541384+00:00,1,,,0.00,118,,,,,,8,2,0,16,9,Chrome Test,44,47,Lotterie,91,E1,0,0,0.00,1,2,jing3te6,,,,,0
119,of8vlse3,,1,63,63,terminate,Results,2021-01-13 12:26:22.565167+00:00,1,,,10.00,119,,,,,,8,1,0,16,9,Chrome Test,25,78,Lotterie,45,E1,1,0,0.00,1,2,jing3te6,,,,,0
120,8qtoxlk9,,1,63,63,terminate,Results,2021-01-13 12:26:22.589249+00:00,1,,,0.00,120,,,,,,8,1,0,16,9,Chrome Test,56,56,Lotterie,61,E13,0,0,0.00,1,2,jing3te6,,,,,0
121,ffxcflq7,,1,63,63,terminate,Results,2021-01-13 12:26:22.611299+00:00,1,,,10.00,121,,,,,,8,2,0,16,9,Chrome Test,23,33,Lotterie,13,E3,1,0,0.00,1,2,jing3te6,,,,,0
122,oan4vqwr,,1,63,63,terminate,Results,2021-01-13 12:26:22.633980+00:00,1,,,0.00,122,,,,,,8,1,0,16,9,Chrome Test,10,37,Lotterie,92,E12,0,0,0.00,1,2,jing3te6,,,,,0
123,x3ju1nc4,,1,63,63,terminate,Results,2021-01-13 12:26:22.657604+00:00,1,,,0.00,123,,,,,,8,2,0,16,9,Chrome Test,2,7,Lotterie,59,E1,0,0,0.00,1,2,jing3te6,,,,,0
124,f8q15d01,,1,63,63,terminate,Results,2021-01-13 12:26:22.760662+00:00,1,,,0.00,124,,,,,,8,1,0,16,9,Chrome Test,68,50,Wette,73,E12,1,0,0.00,1,2,jing3te6,,,,,0
125,660drri1,,1,63,63,terminate,Results,2021-01-13 12:26:22.786919+00:00,1,,,10.00,125,,,,,,8,2,0,16,9,Chrome Test,96,58,Wette,2,E2,0,0,0.00,1,2,jing3te6,,,,,0
126,fxoaq7d9,,1,63,63,terminate,Results,2021-01-13 12:26:22.813521+00:00,1,,,10.00,126,,,,,,8,2,0,16,9,Chrome Test,57,32,Wette,36,E1,1,0,0.00,1,2,jing3te6,,,,,0
127,9i1j8dvc,,1,63,63,terminate,Results,2021-01-13 12:26:22.836831+00:00,1,,,10.00,127,,,,,,8,1,0,16,9,Chrome Test,12,83,Lotterie,82,E23,1,0,0.00,1,2,jing3te6,,,,,0
128,7wpijf0x,,1,63,63,terminate,Results,2021-01-13 12:26:22.860070+00:00,1,,,10.00,128,,,,,,8,1,0,16,9,Chrome Test,47,52,Lotterie,24,E12,1,0,0.00,1,2,jing3te6,,,,,0
129,q0pi5iv0,,1,63,63,terminate,Results,2021-01-13 12:26:22.882804+00:00,1,,,10.00,129,,,,,,8,1,0,16,9,Chrome Test,97,49,Wette,17,E1,0,0,0.00,1,2,jing3te6,,,,,0
130,wcea222s,,1,63,63,terminate,Results,2021-01-13 12:26:22.905553+00:00,1,,,10.00,130,,,,,,8,1,0,16,9,Chrome Test,17,84,Lotterie,75,E23,1,0,0.00,1,2,jing3te6,,,,,0
131,ccob1hy4,,1,63,63,terminate,Results,2021-01-13 12:26:22.928155+00:00,1,,,0.00,131,,,,,,8,1,0,16,9,Chrome Test,54,65,Lotterie,90,E2,0,0,0.00,1,2,jing3te6,,,,,0
132,684uh579,,1,63,63,terminate,Results,2021-01-13 12:26:22.951865+00:00,1,,,0.00,132,,,,,,8,2,0,16,9,Chrome Test,23,52,Lotterie,87,E12,0,0,0.00,1,2,jing3te6,,,,,0
